model,ablation,seed,station,in_domain,n_windows,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
DLinear,full,1,Tiantan,False,6895,4.370771884918213,8.37456226348877,2.059227228164673,2.6766250133514404,11.883844375610352,16.039602279663086,2.8195137977600098,3.8859710693359375,0.7205022573471069,0.9996055960655212
DLinear,full,1,Wanliu,False,6895,4.352976322174072,8.317607879638672,2.1639833450317383,2.8187849521636963,11.76988124847412,15.901660919189451,2.8263051509857178,3.889296770095825,0.6517361402511597,0.891856849193573
DLinear,full,1,Wanshouxigong,False,6895,4.370771884918213,8.37456226348877,2.059227228164673,2.6766250133514404,11.883844375610352,16.039602279663086,2.8195137977600098,3.8859710693359375,0.7205022573471069,0.9996055960655212
DLinear,full,2,Aotizhongxin,True,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,2,Changping,False,6895,4.094130992889404,7.817458152770996,2.03305721282959,2.6795780658721924,10.79078769683838,14.873584747314451,2.807985782623291,3.865687370300293,0.744694709777832,1.0504332780838013
DLinear,full,2,Dingling,False,6895,4.094130992889404,7.817458152770996,2.03305721282959,2.6795780658721924,10.79078769683838,14.873584747314451,2.807985782623291,3.865687370300293,0.744694709777832,1.0504332780838013
DLinear,full,2,Dongsi,False,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,2,Guanyuan,False,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,2,Gucheng,False,6895,4.290622234344482,8.213189125061035,2.061457633972168,2.7052323818206787,11.390982627868652,15.673598289489746,2.834228515625,3.9063832759857178,0.8758213520050049,1.2594019174575806
DLinear,full,2,Huairou,False,6895,4.214641571044922,8.231959342956543,2.1219985485076904,2.7835819721221924,11.184335708618164,15.723928451538086,2.8125786781311035,3.865866184234619,0.739655077457428,1.0608779191970823
DLinear,full,2,Nongzhanguan,False,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,2,Shunyi,False,6895,4.192746639251709,8.111083984375,1.9261634349823,2.5405280590057373,11.242959976196287,15.502052307128906,2.8351402282714844,3.898015022277832,0.7667226195335388,1.093775987625122
DLinear,full,2,Tiantan,False,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,2,Wanliu,False,6895,4.332977771759033,8.334404945373535,2.091890811920166,2.74760103225708,11.761835098266602,15.948979377746582,2.825439929962158,3.889653205871582,0.6527448892593384,0.8947610259056091
DLinear,full,2,Wanshouxigong,False,6895,4.355257034301758,8.398179054260254,1.9893732070922852,2.605621576309204,11.88413143157959,16.09955596923828,2.8235793113708496,3.889007806777954,0.7239437699317932,1.0041449069976809
DLinear,full,3,Aotizhongxin,True,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,3,Changping,False,6895,4.099518775939941,7.799774646759033,2.059516429901123,2.7069644927978516,10.787660598754885,14.83141040802002,2.807884931564331,3.8664920330047607,0.7430061101913452,1.0477938652038574
DLinear,full,3,Dingling,False,6895,4.099518775939941,7.799774646759033,2.059516429901123,2.7069644927978516,10.787660598754885,14.83141040802002,2.807884931564331,3.8664920330047607,0.7430061101913452,1.0477938652038574
DLinear,full,3,Dongsi,False,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,3,Guanyuan,False,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,3,Gucheng,False,6895,4.297367572784424,8.196681022644043,2.0925869941711426,2.734241008758545,11.391037940979004,15.634737014770508,2.831909418106079,3.9044690132141113,0.8739359378814697,1.2555252313613892
DLinear,full,3,Huairou,False,6895,4.224330425262451,8.21477222442627,2.1528337001800537,2.818237781524658,11.193987846374512,15.681791305541992,2.81254243850708,3.866436958312988,0.7379574775695801,1.0580921173095703
DLinear,full,3,Nongzhanguan,False,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,3,Shunyi,False,6895,4.195501327514648,8.091462135314941,1.9545636177062988,2.572672128677368,11.23888874053955,15.457618713378906,2.823824167251587,3.891128063201904,0.7647273540496826,1.0906561613082886
DLinear,full,3,Tiantan,False,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,3,Wanliu,False,6895,4.338743686676025,8.3182373046875,2.1214425563812256,2.777693271636963,11.7625732421875,15.911188125610352,2.8188281059265137,3.885010719299317,0.6521316766738892,0.8930141925811768
DLinear,full,3,Wanshouxigong,False,6895,4.358431816101074,8.379085540771484,2.016381025314331,2.6341569423675537,11.881067276000977,16.05677032470703,2.8140251636505127,3.882594347000122,0.7222535014152527,1.0015240907669067
DLinear,full,4,Aotizhongxin,True,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
DLinear,full,4,Changping,False,6895,4.097721099853516,7.806643009185791,2.0453994274139404,2.691518545150757,10.791304588317873,14.848454475402832,2.8114383220672607,3.867124080657959,0.7427389025688171,1.0484193563461304
DLinear,full,4,Dingling,False,6895,4.097721099853516,7.806643486022949,2.0453994274139404,2.691518545150757,10.791304588317873,14.848454475402832,2.8114378452301025,3.867124080657959,0.7427389025688171,1.0484193563461304
DLinear,full,4,Dongsi,False,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
DLinear,full,4,Guanyuan,False,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
DLinear,full,4,Gucheng,False,6895,4.2923383712768555,8.202584266662598,2.0751142501831055,2.717475652694702,11.385659217834473,15.649574279785156,2.8357162475585938,3.906225442886353,0.8728711605072021,1.2558393478393557
DLinear,full,4,Huairou,False,6895,4.216876029968262,8.221453666687012,2.1363658905029297,2.799220323562622,11.177518844604492,15.699033737182615,2.816150426864624,3.8670833110809326,0.7374705672264099,1.058056354522705
DLinear,full,4,Nongzhanguan,False,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
DLinear,full,4,Shunyi,False,6895,4.19296932220459,8.099411010742188,1.938731789588928,2.554329633712769,11.237815856933594,15.47647762298584,2.830495834350586,3.894216775894165,0.7648319602012634,1.091331958770752
DLinear,full,4,Tiantan,False,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
DLinear,full,4,Wanliu,False,6895,4.333672523498535,8.323005676269531,2.1053740978240967,2.760028123855591,11.753725051879885,15.923664093017578,2.8239846229553223,3.887350082397461,0.6516068577766418,0.892952561378479
DLinear,full,4,Wanshouxigong,False,6895,4.35593843460083,8.386488914489746,2.000499963760376,2.6174423694610596,11.881394386291504,16.0742244720459,2.8199760913848877,3.885575771331787,0.7218798398971558,1.0016707181930542
Informer,full,0,Aotizhongxin,True,6895,4.870835781097412,8.880156517028809,3.6908323764801025,4.6038970947265625,12.246223449707031,16.697643280029297,2.8422656059265137,3.802267074584961,0.704021155834198,0.981994926929474
Informer,full,0,Changping,False,6895,4.9545183181762695,8.565532684326172,4.011899948120117,4.955957412719727,11.59916877746582,15.708003997802734,3.4731597900390625,4.59671688079834,0.7338428497314453,1.020176887512207
Informer,full,0,Dingling,False,6895,4.974804401397705,8.595697402954102,4.076786994934082,5.044676780700684,11.682440757751465,15.761401176452637,3.4134697914123535,4.543375492095947,0.7265207171440125,1.01550555229187
Informer,full,0,Dongsi,False,6895,4.94526481628418,9.090860366821287,3.718879461288452,4.634365558624268,12.461615562438965,17.129627227783203,2.8882944583892822,3.831629037857056,0.7122657895088196,0.9961110949516296
Informer,full,0,Guanyuan,False,6895,4.919192314147949,9.030308723449709,3.650350570678711,4.556347370147705,12.411304473876951,17.016002655029297,2.9040207862854004,3.8589141368865967,0.7110922336578369,0.994952917098999
Informer,full,0,Gucheng,False,6895,4.941772937774658,8.809104919433594,3.965965986251831,4.867675304412842,11.855751037597656,16.355484008789062,3.1258368492126465,4.211278438568115,0.8195406198501587,1.2125550508499146
Informer,full,0,Huairou,False,6895,5.368839263916016,9.358837127685549,4.407963752746582,5.297799587249756,12.796547889709473,17.29871940612793,3.5273866653442383,4.68421745300293,0.7434595823287964,1.047426462173462
Informer,full,0,Nongzhanguan,False,6895,4.915618419647217,9.048036575317385,3.695406913757324,4.616744041442871,12.41654109954834,17.053070068359375,2.845442533493042,3.7909271717071538,0.7050855159759521,0.9875102043151855
Informer,full,0,Shunyi,False,6895,4.854671955108643,8.650081634521484,3.8218953609466553,4.743972301483154,11.902124404907228,16.14140510559082,2.945828437805176,3.8849191665649414,0.7488423585891724,1.073664903640747
Informer,full,0,Tiantan,False,6895,4.9200005531311035,9.089235305786133,3.586381196975708,4.467138290405273,12.452621459960938,17.157543182373047,2.9238839149475098,3.887295961380005,0.7171171307563782,1.0045230388641355
Informer,full,0,Wanliu,False,6895,4.977291584014893,8.789117813110352,4.167105197906494,5.0298285484313965,12.11682415008545,16.36005210876465,2.95280122756958,3.9017350673675537,0.6724418997764587,0.9057677984237672
Informer,full,0,Wanshouxigong,False,6895,4.940942287445068,9.108988761901855,3.6680667400360103,4.568264484405518,12.474166870117188,17.17940330505371,2.904863119125366,3.858226776123047,0.716670572757721,1.003950119018555
Informer,full,1,Aotizhongxin,True,6895,4.821501731872559,9.002999305725098,3.556339979171753,4.611043453216553,12.513747215270996,17.033557891845703,2.5125656127929688,3.438098192214966,0.7033560276031494,0.9958073496818542
Informer,full,1,Changping,False,6895,5.037130355834961,9.035656929016112,3.8849844932556152,4.861333847045898,12.451590538024902,16.8868465423584,3.051988124847412,4.079827308654785,0.7599582672119141,1.0626355409622192
Informer,full,1,Dingling,False,6895,5.163369655609131,9.14283847808838,4.027398109436035,5.030513763427734,12.625523567199709,17.025339126586914,3.230714797973633,4.248094081878662,0.7698448896408081,1.07307767868042
Informer,full,1,Dongsi,False,6895,4.870952129364014,9.10771656036377,3.5614449977874756,4.61248254776001,12.691024780273438,17.256088256835938,2.5253331661224365,3.428264856338501,0.706005334854126,1.0006555318832395
Informer,full,1,Guanyuan,False,6895,4.826137065887451,9.00307846069336,3.5529351234436035,4.598329067230225,12.543656349182127,17.042360305786133,2.5038113594055176,3.4109630584716797,0.704143762588501,1.0001858472824097
Informer,full,1,Gucheng,False,6895,4.975919246673584,9.075759887695312,3.8025248050689697,4.750058650970459,12.551376342773438,17.08258819580078,2.71898889541626,3.691718816757202,0.8307832479476929,1.2128307819366455
Informer,full,1,Huairou,False,6895,5.559905052185059,10.174484252929688,4.319698333740234,5.259926795959473,14.021244049072266,19.167905807495117,3.128060817718506,4.222757816314697,0.7706205248832703,1.0832247734069824
Informer,full,1,Nongzhanguan,False,6895,4.845438480377197,9.053215026855469,3.576802968978882,4.640468597412109,12.587913513183594,17.13343620300293,2.5143322944641113,3.428783893585205,0.7027055025100708,0.9988614916801452
Informer,full,1,Shunyi,False,6895,4.844280242919922,8.79721736907959,3.684194803237915,4.740929126739502,12.294071197509766,16.528329849243164,2.638199806213379,3.563560485839844,0.7606566548347473,1.096859574317932
Informer,full,1,Tiantan,False,6895,4.855849742889404,9.11313247680664,3.4266085624694824,4.417585372924805,12.759421348571776,17.314367294311523,2.524329900741577,3.446869373321533,0.7130388021469116,1.006697654724121
Informer,full,1,Wanliu,False,6895,4.9249749183654785,8.98421573638916,3.9490866661071777,4.925936698913574,12.582575798034668,16.911083221435547,2.5122597217559814,3.4378671646118164,0.6559807062149048,0.8921993374824524
Informer,full,1,Wanshouxigong,False,6895,4.872799396514893,9.136691093444824,3.536379337310791,4.569540977478027,12.742547035217283,17.333728790283203,2.5017759799957275,3.401112794876098,0.7104935646057129,1.0050331354141235
Informer,full,2,Aotizhongxin,True,6895,4.987537384033203,9.20211124420166,3.4254465103149414,4.378210544586182,12.891350746154783,17.43208885192871,2.9358739852905273,3.834495306015014,0.6974790692329407,0.9826063513755798
Informer,full,2,Changping,False,6895,4.949209213256836,8.778177261352539,3.853442668914795,4.8930888175964355,12.19450569152832,16.34990882873535,3.016319274902344,3.988791465759278,0.7325689792633057,1.026318907737732
Informer,full,2,Dingling,False,6895,5.047611236572266,8.898268699645996,3.940669536590576,5.029702186584473,12.428946495056152,16.545883178710938,3.0835118293762207,4.073355197906494,0.7373142242431641,1.0297166109085083
Informer,full,2,Dongsi,False,6895,4.976800441741943,9.134881973266602,3.4125216007232666,4.351534366607666,12.819754600524902,17.290081024169922,2.9795236587524414,3.864749193191528,0.695404052734375,0.9824600219726562
Informer,full,2,Guanyuan,False,6895,4.962429046630859,9.127750396728516,3.3810245990753174,4.324806213378906,12.836722373962402,17.292442321777344,2.9379000663757324,3.8163528442382817,0.6940672993659973,0.9830252528190612
Informer,full,2,Gucheng,False,6895,4.942723274230957,8.90852165222168,3.660020589828491,4.638489723205566,12.44019889831543,16.740161895751953,2.8547017574310303,3.774325132369995,0.8159704804420471,1.2053580284118652
Informer,full,2,Huairou,False,6895,5.321081638336182,9.466204643249512,4.257081508636475,5.271281719207764,13.260482788085938,17.707059860229492,3.030440330505371,4.004286289215088,0.7363186478614807,1.037063479423523
Informer,full,2,Nongzhanguan,False,6895,4.963573932647705,9.122915267944336,3.3968863487243652,4.339067459106445,12.794079780578612,17.269668579101562,2.9688596725463867,3.8573505878448486,0.6944745182991028,0.9809434413909912
Informer,full,2,Shunyi,False,6895,4.900009632110596,8.826727867126465,3.4977643489837646,4.470181465148926,12.368684768676758,16.590463638305664,2.988288164138794,3.907591581344605,0.7453031539916992,1.0720759630203247
Informer,full,2,Tiantan,False,6895,4.98961877822876,9.179465293884276,3.371906042098999,4.305836200714111,12.92700481414795,17.399967193603516,2.958448648452759,3.8441295623779297,0.7011139988899231,0.9868690967559814
Informer,full,2,Wanliu,False,6895,5.020005226135254,9.067280769348145,3.746156930923462,4.705464839935303,12.767908096313477,17.070852279663086,2.9196739196777344,3.812098264694214,0.646284818649292,0.8802148699760437
Informer,full,2,Wanshouxigong,False,6895,4.986907482147217,9.181659698486328,3.418797492980957,4.357993125915527,12.880511283874512,17.394153594970703,2.9488720893859863,3.832745313644409,0.6994507908821106,0.986389935016632
Informer,full,3,Aotizhongxin,True,6895,4.946249961853027,8.885950088500977,3.973769187927246,4.975832939147949,12.219810485839844,16.598636627197266,2.912621259689331,3.8234987258911137,0.6787999868392944,0.9734665155410768
Informer,full,3,Changping,False,6895,4.9915995597839355,8.564983367919922,4.483222484588623,5.438690185546875,11.61514663696289,15.657258987426758,3.158590793609619,4.205393314361572,0.709433376789093,1.0106061697006226
Informer,full,3,Dingling,False,6895,5.0959320068359375,8.723033905029297,4.607034683227539,5.580871105194092,11.90708065032959,15.955033302307127,3.163433074951172,4.200000762939453,0.7061775326728821,1.0079976320266724
Informer,full,3,Dongsi,False,6895,4.9709858894348145,8.919795036315918,3.9516139030456543,4.949160575866699,12.278241157531738,16.664207458496094,2.970045804977417,3.885458469390869,0.6840386986732483,0.9818736910820008
Informer,full,3,Guanyuan,False,6895,4.953968524932861,8.886394500732422,3.9312126636505127,4.934041976928711,12.231943130493164,16.597517013549805,2.972111701965332,3.884425163269043,0.6806046962738037,0.9802656769752502
Informer,full,3,Gucheng,False,6895,5.0583319664001465,8.830703735351562,4.391679286956787,5.31547212600708,11.988076210021973,16.299179077148438,3.0443601608276367,4.06699275970459,0.8092135190963745,1.2113882303237915
Informer,full,3,Huairou,False,6895,5.546390533447266,9.605966567993164,4.944781303405762,5.832813262939453,13.20640754699707,17.752649307250977,3.3132073879241943,4.34341287612915,0.7211635112762451,1.0270612239837646
Informer,full,3,Nongzhanguan,False,6895,4.937946319580078,8.871968269348145,3.947276115417481,4.94952917098999,12.1937837600708,16.571189880371094,2.9310195446014404,3.845907926559448,0.6797067523002625,0.9767735600471495
Informer,full,3,Shunyi,False,6895,4.838629722595215,8.477579116821289,4.108099460601807,5.1039838790893555,11.570684432983398,15.669398307800291,2.9519026279449463,3.843123197555542,0.7238327264785767,1.0616693496704102
Informer,full,3,Tiantan,False,6895,4.922324180603027,8.88568115234375,3.813138246536255,4.778149604797363,12.249839782714844,16.647838592529297,2.9413883686065674,3.857095718383789,0.6849297285079956,0.9812465906143188
Informer,full,3,Wanliu,False,6895,5.020328998565674,8.78355884552002,4.388639450073242,5.3188557624816895,12.100974082946776,16.2597713470459,2.949064016342163,3.893462419509888,0.642636239528656,0.8799129724502563
Informer,full,3,Wanshouxigong,False,6895,4.949886322021484,8.896528244018555,3.93694519996643,4.914814472198486,12.222561836242676,16.627687454223633,2.956655502319336,3.8725409507751465,0.683383584022522,0.9802613854408264
Informer,full,4,Aotizhongxin,True,6895,5.050258159637451,8.86569595336914,4.105409145355225,5.071183204650879,12.28184700012207,16.479833602905273,3.1267459392547607,4.019037246704102,0.6870313286781311,0.973577618598938
Informer,full,4,Changping,False,6895,5.046410083770752,8.65672492980957,4.597189426422119,5.5610480308532715,11.75161838531494,15.827942848205566,3.116349458694458,4.154877662658691,0.7204861640930176,1.0215411186218262
Informer,full,4,Dingling,False,6895,5.14363956451416,8.793769836425781,4.735711097717285,5.710836887359619,11.982501029968262,16.06923484802246,3.134291410446167,4.175067901611328,0.7220538854598999,1.0277787446975708
Informer,full,4,Dongsi,False,6895,5.0683722496032715,8.941320419311523,4.047746658325195,5.00140380859375,12.370427131652832,16.65290069580078,3.16438889503479,4.061605453491211,0.6909279823303223,0.9793378114700316
Informer,full,4,Guanyuan,False,6895,5.050900936126709,8.896954536437988,3.9996604919433594,4.960238933563232,12.387001037597656,16.581510543823242,3.129152774810791,4.014554500579834,0.6877931356430054,0.9778271913528442
Informer,full,4,Gucheng,False,6895,5.057498931884766,8.737833023071289,4.4059906005859375,5.334634780883789,11.992379188537598,16.10456657409668,3.0242536067962646,4.017223358154297,0.807373046875,1.2022629976272583
Informer,full,4,Huairou,False,6895,5.429379463195801,9.365201950073242,5.005334854125977,5.934697151184082,12.8325777053833,17.22595977783203,3.178117036819458,4.224815845489502,0.7014890909194946,1.0122429132461548
Informer,full,4,Nongzhanguan,False,6895,5.04771614074707,8.888446807861328,4.040804386138916,4.997076511383057,12.319798469543455,16.547447204589844,3.141380786895752,4.034438133239746,0.688878059387207,0.9759316444396972
Informer,full,4,Shunyi,False,6895,4.9441986083984375,8.516938209533691,4.208888530731201,5.181074619293213,11.679862022399902,15.674777030944824,3.158149480819702,4.0596442222595215,0.729894757270813,1.0630322694778442
Informer,full,4,Tiantan,False,6895,5.050923824310303,8.926481246948242,3.965517997741699,4.904919147491455,12.37890625,16.648632049560547,3.164696455001831,4.065285682678223,0.6945770978927612,0.9831011295318604
Informer,full,4,Wanliu,False,6895,5.071617603302002,8.76476001739502,4.536931037902832,5.4714765548706055,12.168712615966797,16.177433013916016,2.9313857555389404,3.85503888130188,0.6494432687759399,0.8810800909996033
Informer,full,4,Wanshouxigong,False,6895,5.061459541320801,8.916852951049805,4.042633533477783,4.991512298583984,12.347246170043944,16.603408813476562,3.1632838249206543,4.0606608390808105,0.6926732063293457,0.9817004799842834
LSTM,full,0,Aotizhongxin,True,6895,4.326420783996582,8.150223731994629,2.4970550537109375,3.2598283290863037,11.60646629333496,15.555049896240234,2.5194759368896484,3.487673282623291,0.6826865673065186,0.9770582914352416
LSTM,full,0,Changping,False,6895,4.134647846221924,7.671168804168701,2.512213945388794,3.30131196975708,10.760842323303224,14.52564525604248,2.5605688095092773,3.5279502868652344,0.7049686312675476,1.0236207246780396
LSTM,full,0,Dingling,False,6895,4.121872901916504,7.615743160247803,2.5177371501922607,3.309384346008301,10.686517715454102,14.401150703430176,2.581986904144287,3.5516796112060547,0.701252818107605,1.0190645456314087
LSTM,full,0,Dongsi,False,6895,4.331075668334961,8.152708053588867,2.5054373741149902,3.269207239151001,11.617223739624023,15.55897045135498,2.5198233127593994,3.483595609664917,0.6818209886550903,0.9807552695274352
LSTM,full,0,Guanyuan,False,6895,4.322878360748291,8.137652397155762,2.496171474456787,3.260101795196533,11.594905853271484,15.529847145080566,2.5183298587799072,3.4814960956573486,0.6821058392524719,0.9799531698226928
LSTM,full,0,Gucheng,False,6895,4.27454948425293,8.008947372436523,2.532053232192993,3.314251661300659,11.200636863708496,15.217576026916504,2.546076536178589,3.540553092956543,0.8194307684898376,1.2159602642059326
LSTM,full,0,Huairou,False,6895,4.380467891693115,8.239505767822266,2.661977529525757,3.4475138187408447,11.678160667419434,15.707525253295898,2.4866180419921875,3.44952392578125,0.695115864276886,1.023187518119812
LSTM,full,0,Nongzhanguan,False,6895,4.343019008636475,8.1925687789917,2.5079309940338135,3.2764594554901123,11.663740158081056,15.64182186126709,2.518471956253052,3.480252742767334,0.6819324493408203,0.9792041182518004
LSTM,full,0,Shunyi,False,6895,4.189784049987793,7.820557117462158,2.4588327407836914,3.2044472694396973,11.001459121704102,14.854172706604004,2.5738399028778076,3.5486490726470947,0.7250025868415833,1.0660680532455444
LSTM,full,0,Tiantan,False,6895,4.332234859466553,8.150367736816406,2.4884791374206543,3.243135929107666,11.628628730773926,15.55290412902832,2.528498649597168,3.51383638381958,0.6833324432373047,0.977813184261322
LSTM,full,0,Wanliu,False,6895,4.331228733062744,8.07505989074707,2.670743703842163,3.467679500579834,11.497357368469238,15.35147762298584,2.5430612564086914,3.519178867340088,0.6137558817863464,0.865487277507782
LSTM,full,0,Wanshouxigong,False,6895,4.339884281158447,8.166088104248047,2.515886068344116,3.283935546875,11.63809871673584,15.584189414978027,2.524703025817871,3.48323655128479,0.6808450222015381,0.9776789546012878
LSTM,full,1,Aotizhongxin,True,6895,4.386363983154297,8.103072166442871,2.5791070461273193,3.357619524002075,11.59022331237793,15.385090827941896,2.680924415588379,3.701386213302612,0.6952010989189148,0.9819448590278624
LSTM,full,1,Changping,False,6895,4.211056232452393,7.709502696990967,2.588620901107788,3.415919065475464,10.804315567016602,14.523777961730955,2.733341932296753,3.753376483917236,0.7179417610168457,1.0243510007858276
LSTM,full,1,Dingling,False,6895,4.20070219039917,7.680933475494385,2.585299253463745,3.408024787902832,10.771279335021973,14.467424392700195,2.728235960006714,3.74411416053772,0.7179986834526062,1.0235248804092407
LSTM,full,1,Dongsi,False,6895,4.370134353637695,8.076261520385742,2.5852513313293457,3.3637020587921143,11.521478652954102,15.32905101776123,2.6802077293395996,3.6940126419067383,0.6935985684394836,0.9817906022071838
LSTM,full,1,Guanyuan,False,6895,4.376040458679199,8.082917213439941,2.58089280128479,3.358936071395874,11.559170722961426,15.34583568572998,2.6706202030181885,3.6872317790985103,0.6934769153594971,0.980514407157898
LSTM,full,1,Gucheng,False,6895,4.395632266998291,8.085506439208984,2.6277289390563965,3.41939377784729,11.414915084838867,15.31849765777588,2.6920998096466064,3.693046569824219,0.8477854132652283,1.2306101322174072
LSTM,full,1,Huairou,False,6895,4.480376243591309,8.351841926574707,2.720552444458008,3.530944347381592,11.799055099487305,15.87110710144043,2.6912426948547363,3.686658143997192,0.7106528282165527,1.030521273612976
LSTM,full,1,Nongzhanguan,False,6895,4.376907825469971,8.086235046386719,2.5895230770111084,3.369227170944214,11.547567367553713,15.34848976135254,2.6778934001922607,3.695836305618286,0.6926469206809998,0.9806636571884156
LSTM,full,1,Shunyi,False,6895,4.25239372253418,7.84619665145874,2.4960150718688965,3.269075393676758,11.054912567138672,14.849376678466797,2.715657949447632,3.7278921604156494,0.7429900169372559,1.0784940719604492
LSTM,full,1,Tiantan,False,6895,4.396012783050537,8.118809700012207,2.58129620552063,3.3570306301116943,11.626069068908691,15.418618202209473,2.6794726848602295,3.700162887573242,0.6972134709358215,0.9826899766921996
LSTM,full,1,Wanliu,False,6895,4.427167892456055,8.135978698730469,2.7589545249938965,3.585391044616699,11.66144847869873,15.416030883789062,2.6606316566467285,3.6757540702819824,0.6276329159736633,0.8696866035461426
LSTM,full,1,Wanshouxigong,False,6895,4.382017612457275,8.091460227966309,2.587172031402588,3.366558074951172,11.56271266937256,15.358616828918455,2.684046506881714,3.701709747314453,0.6941319108009338,0.9815555214881896
LSTM,full,2,Aotizhongxin,True,6895,4.306446552276611,8.081999778747559,2.6344306468963623,3.400773763656616,11.389413833618164,15.37689208984375,2.510596752166748,3.5076675415039062,0.6913436651229858,0.9782971143722534
LSTM,full,2,Changping,False,6895,4.145310401916504,7.608221530914307,2.7212765216827393,3.514312982559204,10.58058738708496,14.337045669555664,2.5578222274780273,3.548016309738159,0.7215563654899597,1.0249254703521729
LSTM,full,2,Dingling,False,6895,4.1298418045043945,7.559910297393799,2.731719732284546,3.522202968597412,10.521403312683104,14.23703384399414,2.546677827835083,3.530595064163208,0.7195703387260437,1.022183895111084
LSTM,full,2,Dongsi,False,6895,4.303676605224609,8.0797758102417,2.6275715827941895,3.392030715942383,11.404868125915527,15.379581451416016,2.4930200576782227,3.4834225177764893,0.6892493963241577,0.9795474410057068
LSTM,full,2,Guanyuan,False,6895,4.301383972167969,8.076196670532227,2.625652551651001,3.38746976852417,11.39566707611084,15.371829986572266,2.4946043491363525,3.489295959472656,0.6896106004714966,0.9780280590057372
LSTM,full,2,Gucheng,False,6895,4.30238151550293,7.954692840576172,2.7303528785705566,3.4947850704193115,11.11163330078125,15.066176414489746,2.5246741771698,3.5237600803375244,0.842867910861969,1.2200326919555664
LSTM,full,2,Huairou,False,6895,4.432327747344971,8.21195125579834,2.898818016052246,3.679975748062134,11.57399082183838,15.576568603515623,2.54378342628479,3.5393216609954834,0.712716817855835,1.0227888822555542
LSTM,full,2,Nongzhanguan,False,6895,4.313609600067139,8.094922065734863,2.634910821914673,3.4004571437835693,11.429840087890623,15.407630920410156,2.500645399093628,3.4923384189605713,0.6890423893928528,0.9779485464096068
LSTM,full,2,Shunyi,False,6895,4.15788459777832,7.684913635253906,2.584031343460083,3.329723596572876,10.744449615478516,14.535232543945312,2.561107873916626,3.565979242324829,0.7419566512107849,1.074866533279419
LSTM,full,2,Tiantan,False,6895,4.300373077392578,8.03626537322998,2.6489436626434326,3.4057233333587646,11.350476264953612,15.279162406921388,2.510063648223877,3.509747266769409,0.6920114159584045,0.9778615832328796
LSTM,full,2,Wanliu,False,6895,4.31851863861084,7.971116065979004,2.832681179046631,3.6268036365509033,11.294700622558594,15.09308910369873,2.5270397663116455,3.529621839523315,0.6196561455726624,0.8610662221908569
