model,dataset,ablation,seed,missing_rate,n_windows,test_stride,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
TimesNet,jena,full,0,0.1,2782,5,3.3004276752471924,5.446382999420166,2.389267921447754,3.032489061355591,7.445395469665527,9.776744842529297,2.489044189453125,3.509687900543213,0.8780022859573364,1.246478796005249
TimesNet,jena,full,0,0.2,2782,5,3.3118064403533936,5.4590535163879395,2.395427703857422,3.0385520458221436,7.471329212188721,9.79866886138916,2.5008552074432373,3.521231889724731,0.8796107172966003,1.2487096786499023
TimesNet,jena,full,1,0.0,2782,5,3.321784734725952,5.480993270874023,2.3907153606414795,3.05452036857605,7.490447998046875,9.830573081970217,2.5299861431121826,3.5545825958251953,0.8759891390800476,1.2489322423934937
TimesNet,jena,full,1,0.05,2782,5,3.322397470474243,5.479517936706543,2.3891541957855225,3.052795886993408,7.49125337600708,9.826696395874023,2.532747268676758,3.557579278945923,0.8764334917068481,1.249232053756714
TimesNet,jena,full,1,0.1,2782,5,3.32450532913208,5.481784820556641,2.3875415325164795,3.0519914627075195,7.494960308074951,9.829834938049316,2.53829574584961,3.563363790512085,0.8772243857383728,1.2497999668121338
TimesNet,jena,full,1,0.2,2782,5,3.334219217300415,5.493612766265869,2.3908352851867676,3.055816888809204,7.514464855194092,9.84860610961914,2.5526740550994873,3.580538034439087,0.8789044618606567,1.2513350248336792
TimesNet,jena,full,2,0.0,2782,5,3.3003146648406982,5.475086688995361,2.387582778930664,3.059614896774292,7.403083801269531,9.813632011413574,2.5389411449432373,3.5578885078430176,0.8716514110565186,1.2566194534301758
TimesNet,jena,full,2,0.05,2782,5,3.3020832538604736,5.476595401763916,2.384469985961914,3.0566294193267822,7.406578540802002,9.815144538879396,2.545384168624878,3.5655906200408936,0.8719010949134827,1.2565438747406006
TimesNet,jena,full,2,0.1,2782,5,3.303884267807007,5.478824138641357,2.383852958679199,3.055560350418091,7.409247875213623,9.818479537963867,2.5504109859466553,3.571117401123047,0.8720260858535767,1.2562618255615234
TimesNet,jena,full,2,0.2,2782,5,3.3126721382141113,5.490870952606201,2.3860249519348145,3.060370922088623,7.42901611328125,9.83935260772705,2.5625107288360596,3.5830018520355225,0.873137891292572,1.2577871084213257
TimesNet,jena,full,3,0.0,2782,5,3.3194990158081055,5.456386089324951,2.4727487564086914,3.155827760696411,7.364551067352295,9.718637466430664,2.5585057735443115,3.620728731155395,0.8821921348571777,1.2521051168441772
TimesNet,jena,full,3,0.05,2782,5,3.3212366104125977,5.459427356719971,2.4742207527160645,3.1577091217041016,7.367710590362549,9.723339080810549,2.5603504180908203,3.6246352195739746,0.8826650381088257,1.2525804042816162
TimesNet,jena,full,3,0.1,2782,5,3.3250162601470947,5.463234901428223,2.475205659866333,3.160555362701416,7.375314712524414,9.72865390777588,2.5664782524108887,3.630704641342163,0.8830666542053223,1.2529563903808594
TimesNet,jena,full,3,0.2,2782,5,3.334305763244629,5.472416400909424,2.472445011138916,3.1578304767608643,7.398449420928955,9.745201110839844,2.5813021659851074,3.643094062805176,0.8850274682044983,1.2555480003356934
TimesNet,jena,full,4,0.0,2782,5,3.3300774097442627,5.478079319000244,2.51054310798645,3.167769193649292,7.437577247619629,9.788487434387209,2.500195026397705,3.5470879077911377,0.8719935417175293,1.2674095630645752
TimesNet,jena,full,4,0.05,2782,5,3.334068298339844,5.483395576477051,2.5117647647857666,3.1680378913879395,7.450266838073731,9.79896068572998,2.5018844604492188,3.55066442489624,0.8723581433296204,1.2677615880966189
TimesNet,jena,full,4,0.1,2782,5,3.33888840675354,5.489662170410156,2.5124847888946533,3.1685516834259033,7.464527606964111,9.812223434448242,2.5049188137054443,3.551898241043091,0.8736233711242676,1.2689149379730225
TimesNet,jena,full,4,0.2,2782,5,3.3517274856567383,5.503780841827393,2.5135324001312256,3.1685266494750977,7.491978168487549,9.835511207580566,2.525447130203247,3.573960065841675,0.875951886177063,1.2713634967803955
Transformer,jena,full,0,0.0,2782,5,3.482887029647827,5.703875541687012,2.826927900314331,3.5565006732940674,7.551199913024902,10.115479469299316,2.6850104331970215,3.6972815990448,0.8684107065200806,1.2228217124938965
Transformer,jena,full,0,0.05,2782,5,3.483927965164185,5.702920913696289,2.8288445472717285,3.5581607818603516,7.549098014831543,10.110949516296388,2.688894033432007,3.702035665512085,0.8688762187957764,1.2232580184936523
Transformer,jena,full,0,0.1,2782,5,3.484893321990967,5.703847885131836,2.8297860622406006,3.55892276763916,7.549710750579834,10.112343788146973,2.690596103668213,3.702972888946533,0.8694766759872437,1.223957896232605
Transformer,jena,full,0,0.2,2782,5,3.4895946979522705,5.705913066864014,2.8380939960479736,3.567546129226685,7.548048973083496,10.109529495239258,2.701768159866333,3.7145638465881343,0.8704687356948853,1.2254959344863892
Transformer,jena,full,1,0.0,2782,5,3.3638248443603516,5.55211877822876,2.6381452083587646,3.3704824447631836,7.358242034912109,9.867627143859863,2.5993072986602783,3.618188381195069,0.8596048951148987,1.2176154851913452
Transformer,jena,full,1,0.05,2782,5,3.3641955852508545,5.550020217895508,2.638897180557251,3.371338367462158,7.356369495391846,9.862017631530762,2.6015989780426025,3.619729042053222,0.8599146604537964,1.217851161956787
Transformer,jena,full,1,0.1,2782,5,3.3670361042022705,5.552884101867676,2.6389176845550537,3.3728344440460205,7.360085487365723,9.865501403808594,2.60853910446167,3.6261608600616455,0.860603392124176,1.2185791730880735
Transformer,jena,full,1,0.2,2782,5,3.3751752376556396,5.560668468475342,2.641724109649658,3.374504804611206,7.374292850494385,9.877110481262209,2.622652769088745,3.6401522159576416,0.8620322942733765,1.2201766967773438
Transformer,jena,full,2,0.0,2782,5,3.4946281909942627,5.6572585105896,2.7416138648986816,3.434166669845581,7.573155403137207,10.01065444946289,2.7951996326446533,3.8027474880218506,0.8685422539710999,1.2452698945999146
Transformer,jena,full,2,0.05,2782,5,3.49527359008789,5.65695858001709,2.7423791885375977,3.435248613357544,7.572268962860107,10.008602142333984,2.797712564468384,3.8053364753723145,0.8687321543693542,1.2454322576522827
Transformer,jena,full,2,0.1,2782,5,3.49639630317688,5.657482147216797,2.742483615875244,3.4356250762939453,7.573305606842041,10.008151054382324,2.801044225692749,3.8093087673187256,0.8687503933906555,1.245383620262146
Transformer,jena,full,2,0.2,2782,5,3.5015265941619873,5.664769172668457,2.748410224914551,3.4439239501953125,7.582425594329834,10.01958465576172,2.8057711124420166,3.814874649047851,0.8695002794265747,1.245987057685852
Transformer,jena,full,3,0.0,2782,5,3.518993616104126,5.711843013763428,2.947009325027466,3.6349709033966064,7.580347061157227,10.104599952697754,2.683884620666504,3.697915554046631,0.8647348284721375,1.2288494110107422
Transformer,jena,full,3,0.05,2782,5,3.5193238258361816,5.711846351623535,2.9490928649902344,3.637074470520019,7.577339172363281,10.102959632873535,2.6859920024871826,3.7003214359283447,0.8648712038993835,1.2289392948150637
Transformer,jena,full,3,0.1,2782,5,3.520265817642212,5.711860656738281,2.9495058059692383,3.638786554336548,7.576844215393066,10.102001190185549,2.689880847930908,3.701254606246948,0.8648320436477661,1.2292165756225586
Transformer,jena,full,3,0.2,2782,5,3.522998571395874,5.7125349044799805,2.952185869216919,3.6425397396087646,7.5730881690979,10.096786499023438,2.701300621032715,3.7155566215515137,0.8654190897941589,1.230307936668396
Transformer,jena,full,4,0.0,2782,5,3.399409532546997,5.533504486083984,2.8507556915283203,3.5613605976104736,7.319789409637451,9.77099895477295,2.5578396320343018,3.5700979232788086,0.8692549467086792,1.2559337615966797
Transformer,jena,full,4,0.05,2782,5,3.4008448123931885,5.5340423583984375,2.848567247390747,3.560802459716797,7.322482585906982,9.770092010498049,2.562746047973633,3.5763564109802246,0.8695833086967468,1.2562507390975952
Transformer,jena,full,4,0.1,2782,5,3.402827024459839,5.535461902618408,2.8446764945983887,3.555853366851806,7.328327178955078,9.774051666259766,2.568044424057007,3.579047918319702,0.8702600598335266,1.2568262815475464
Transformer,jena,full,4,0.2,2782,5,3.407322883605957,5.541755676269531,2.8433961868286133,3.5541393756866455,7.341285228729248,9.786450386047363,2.5732169151306152,3.585268497467041,0.8713936805725098,1.2583940029144287
XAI-MeteoFormer,jena,no_revin,0,0.0,2782,5,2.988225221633911,5.236400604248047,1.9383310079574585,2.5562939643859863,7.0736823081970215,9.598976135253906,2.090986967086792,3.0878829956054688,0.8499001860618591,1.2122578620910645
XAI-MeteoFormer,jena,no_revin,0,0.05,2782,5,2.993263006210327,5.240586280822754,1.9417270421981812,2.5586743354797363,7.0778985023498535,9.603663444519045,2.1023733615875244,3.099175453186035,0.8510528206825256,1.213652729988098
XAI-MeteoFormer,jena,no_revin,0,0.1,2782,5,3.001973867416382,5.250234603881836,1.948772430419922,2.5658862590789795,7.095364093780518,9.619100570678713,2.1117091178894043,3.1103901863098145,0.8520519137382507,1.2142672538757324
XAI-MeteoFormer,jena,no_revin,0,0.2,2782,5,3.018812417984009,5.273292064666748,1.954339861869812,2.5718042850494385,7.136874675750732,9.659189224243164,2.1304731369018555,3.1367876529693604,0.8535619974136353,1.2152659893035889
XAI-MeteoFormer,jena,no_revin,1,0.0,2782,5,3.006019592285156,5.2449774742126465,1.9138895273208616,2.513842821121216,7.146178722381592,9.628876686096191,2.112725019454956,3.088857650756836,0.8512839674949646,1.209727168083191
XAI-MeteoFormer,jena,no_revin,1,0.05,2782,5,3.011344194412231,5.250709533691406,1.9180676937103271,2.5179648399353027,7.159703254699707,9.639514923095703,2.1151435375213623,3.0910298824310303,0.8524623513221741,1.2103428840637207
XAI-MeteoFormer,jena,no_revin,1,0.1,2782,5,3.0204012393951416,5.26275634765625,1.9207977056503296,2.520475149154663,7.183112144470215,9.661772727966309,2.124818801879883,3.101177215576172,0.8528769016265869,1.2109744548797607
XAI-MeteoFormer,jena,no_revin,1,0.2,2782,5,3.043269395828247,5.294613838195801,1.936953902244568,2.536867380142212,7.237143993377685,9.717267036437988,2.143791913986206,3.130525588989258,0.855187714099884,1.2126727104187012
XAI-MeteoFormer,jena,no_revin,2,0.0,2782,5,3.038917064666748,5.3247504234313965,1.9424089193344116,2.521497964859009,7.213947772979736,9.767426490783691,2.149771928787231,3.1828882694244385,0.8495400547981262,1.2330905199050903
XAI-MeteoFormer,jena,no_revin,2,0.05,2782,5,3.0397136211395264,5.322590351104736,1.9408830404281616,2.52111291885376,7.213338375091553,9.761653900146484,2.1546945571899414,3.186413526535034,0.8499386310577393,1.2331795692443848
XAI-MeteoFormer,jena,no_revin,2,0.1,2782,5,3.046720266342163,5.331390857696533,1.9405837059020996,2.520883798599243,7.230564594268799,9.777377128601074,2.165099620819092,3.197068214416504,0.8506354689598083,1.233572244644165
XAI-MeteoFormer,jena,no_revin,2,0.2,2782,5,3.0662288665771484,5.361196517944336,1.9547641277313232,2.536656141281128,7.274829387664795,9.830574989318848,2.181939125061035,3.219491481781006,0.85338294506073,1.2368375062942505
XAI-MeteoFormer,jena,no_revin,3,0.0,2782,5,3.0373713970184326,5.2230377197265625,1.9648680686950684,2.551682710647583,7.130621433258057,9.542409896850586,2.2025725841522217,3.1748437881469727,0.8514224886894226,1.2133233547210691
XAI-MeteoFormer,jena,no_revin,3,0.05,2782,5,3.0434627532958984,5.23294734954834,1.9655977487564087,2.5533180236816406,7.1465163230896,9.56135368347168,2.2090983390808105,3.181314706802368,0.8526387810707092,1.2145946025848389
XAI-MeteoFormer,jena,no_revin,3,0.1,2782,5,3.0529637336730957,5.2428765296936035,1.9695839881896973,2.5563442707061768,7.164130210876465,9.57634735107422,2.2247209548950195,3.1988022327423096,0.8534168601036072,1.2154484987258911
XAI-MeteoFormer,jena,no_revin,3,0.2,2782,5,3.0828840732574463,5.282415866851807,1.9834871292114256,2.571128845214844,7.233744621276856,9.647552490234377,2.25752329826355,3.2318191528320312,0.8567806482315063,1.2186272144317627
XAI-MeteoFormer,jena,no_revin,4,0.0,2782,5,3.068779230117798,5.324689865112305,2.0012965202331543,2.5764195919036865,7.254331588745117,9.762453079223633,2.1750588417053223,3.159536123275757,0.8444304466247559,1.2178643941879272
XAI-MeteoFormer,jena,no_revin,4,0.05,2782,5,3.074981451034546,5.331434726715088,2.003575086593628,2.5798497200012207,7.269254207611084,9.774011611938477,2.182070732116699,3.166308641433716,0.8450260162353516,1.2183496952056885
XAI-MeteoFormer,jena,no_revin,4,0.1,2782,5,3.0792746543884277,5.33586311340332,2.0043060779571533,2.580451011657715,7.279146671295166,9.78211784362793,2.1872472763061523,3.1703500747680664,0.8463996052742004,1.2190396785736084
XAI-MeteoFormer,jena,no_revin,4,0.2,2782,5,3.095768451690674,5.356937885284424,2.0110154151916504,2.5883097648620605,7.311750411987305,9.818120956420898,2.210897922515869,3.1934409141540527,0.849410891532898,1.2223806381225586
iTransformer,jena,full,0,0.0,2782,5,3.288175582885742,5.588876724243164,2.269477605819702,2.9960074424743652,7.527232646942139,10.104509353637695,2.439718723297119,3.4836623668670654,0.916273832321167,1.314948320388794
iTransformer,jena,full,0,0.05,2782,5,3.295320510864258,5.597278594970703,2.27575421333313,3.003469467163086,7.542124271392822,10.118346214294434,2.4459846019744873,3.4906318187713623,0.917417287826538,1.3159844875335691
iTransformer,jena,full,0,0.1,2782,5,3.3029966354370117,5.603302955627441,2.2840704917907715,3.013503074645996,7.558916091918945,10.12643814086914,2.4496490955352783,3.496778964996338,0.9193516373634338,1.3170357942581177
iTransformer,jena,full,0,0.2,2782,5,3.3273489475250244,5.636570930480957,2.297330617904663,3.0233747959136963,7.624577045440674,10.19139003753662,2.4664294719696045,3.5134270191192627,0.92105895280838,1.3169286251068115
iTransformer,jena,full,1,0.0,2782,5,3.300823450088501,5.546503067016602,2.270618438720703,2.9874987602233887,7.4864182472229,9.979677200317385,2.523813962936402,3.578183174133301,0.9224428534507751,1.3161641359329224
iTransformer,jena,full,1,0.05,2782,5,3.306306838989258,5.551182270050049,2.2753586769104004,2.99450159072876,7.499894618988037,9.986950874328612,2.5274436473846436,3.581751823425293,0.9225324392318726,1.314274787902832
iTransformer,jena,full,1,0.1,2782,5,3.3134005069732666,5.559957027435303,2.2796473503112793,2.9979095458984375,7.51657247543335,10.00269889831543,2.5329883098602295,3.588844060897827,0.9243962168693542,1.3157716989517212
iTransformer,jena,full,1,0.2,2782,5,3.334843873977661,5.585644721984863,2.297779083251953,3.0154881477355957,7.566031932830811,10.046996116638184,2.5493922233581543,3.609762668609619,0.9261738061904908,1.3160629272460938
iTransformer,jena,full,2,0.0,2782,5,3.2941665649414062,5.570677280426025,2.372168779373169,3.1234185695648193,7.463581562042236,10.031200408935549,2.418938159942627,3.4580252170562744,0.9219775795936584,1.3383194208145142
iTransformer,jena,full,2,0.05,2782,5,3.2969791889190674,5.573575019836426,2.3706142902374268,3.1212003231048584,7.471011638641357,10.03712558746338,2.4244253635406494,3.46195912361145,0.9218652844429016,1.33717679977417
iTransformer,jena,full,2,0.1,2782,5,3.307562828063965,5.589013576507568,2.376261949539185,3.126160144805908,7.498561382293701,10.066630363464355,2.4324164390563965,3.470500946044922,0.9230122566223145,1.3394025564193726
iTransformer,jena,full,2,0.2,2782,5,3.3296685218811035,5.624055862426758,2.3836569786071777,3.1349217891693115,7.5582990646362305,10.134275436401367,2.449974298477173,3.491834878921509,0.9267423748970032,1.340092658996582
iTransformer,jena,full,3,0.0,2782,5,3.2937235832214355,5.55104923248291,2.3738183975219727,3.116952896118164,7.49164628982544,10.000234603881836,2.3889825344085693,3.4328877925872803,0.92044597864151,1.3235514163970947
iTransformer,jena,full,3,0.05,2782,5,3.2981178760528564,5.5559515953063965,2.376413345336914,3.1186270713806152,7.500516414642334,10.008522033691406,2.393728017807007,3.438077211380005,0.9218115210533142,1.32577383518219
iTransformer,jena,full,3,0.1,2782,5,3.30483078956604,5.558813095092773,2.380998373031616,3.1227259635925293,7.513993263244629,10.00996208190918,2.401984691619873,3.4491872787475586,0.9223445057868958,1.3243706226348877
iTransformer,jena,full,3,0.2,2782,5,3.3245670795440674,5.576968193054199,2.390197277069092,3.129955053329468,7.558984756469727,10.039825439453123,2.4248316287994385,3.472984552383423,0.9242554306983948,1.3243743181228638
iTransformer,jena,full,4,0.0,2782,5,3.321370840072632,5.579033374786377,2.3922653198242188,3.155045509338379,7.557535171508789,10.047599792480469,2.407651901245117,3.442300081253052,0.9280295968055724,1.320777177810669
iTransformer,jena,full,4,0.05,2782,5,3.327930688858032,5.586005687713623,2.3957364559173584,3.1579339504241943,7.573844909667969,10.06024169921875,2.413618564605713,3.4481770992279053,0.9285235404968262,1.3201892375946045
iTransformer,jena,full,4,0.1,2782,5,3.33524227142334,5.595847129821777,2.400357484817505,3.1620075702667236,7.58985710144043,10.078428268432615,2.419534683227539,3.454176187515259,0.9312198162078856,1.3227537870407104
iTransformer,jena,full,4,0.2,2782,5,3.3515329360961914,5.614773750305176,2.4129767417907715,3.1728482246398926,7.62247371673584,10.111405372619627,2.435715913772583,3.468742847442627,0.9349666833877563,1.327810764312744
Autoformer,beijing_aotizhongxin,full,0,0.0,3448,2,5.453206539154053,9.625659942626951,3.003953456878662,3.86590027809143,14.060497283935549,18.08789825439453,4.002580642700195,5.234429359436035,0.7457962036132812,1.0473029613494873
Autoformer,beijing_aotizhongxin,full,0,0.05,3448,2,5.455051422119141,9.628305435180664,3.0036370754241943,3.8662190437316895,14.06703758239746,18.093189239501953,4.003535747528076,5.235333442687988,0.745993435382843,1.047465682029724
Autoformer,beijing_aotizhongxin,full,0,0.1,3448,2,5.456400394439697,9.630082130432127,3.0078394412994385,3.87166428565979,14.068339347839355,18.095718383789062,4.002960681915283,5.235496520996094,0.7464592456817627,1.048162579536438
Autoformer,beijing_aotizhongxin,full,0,0.2,3448,2,5.459552764892578,9.631996154785156,3.011529445648194,3.875122308731079,14.07435131072998,18.098873138427734,4.005232334136963,5.235929012298584,0.7470988035202026,1.049147367477417
Autoformer,beijing_aotizhongxin,full,1,0.0,3448,2,5.516462802886963,9.701563835144045,3.2457120418548584,4.123070240020752,14.08009910583496,18.19046211242676,4.00641393661499,5.246273040771484,0.7336245179176331,1.032184600830078
Autoformer,beijing_aotizhongxin,full,1,0.05,3448,2,5.517824172973633,9.702610969543455,3.245772123336792,4.123626708984375,14.085138320922852,18.192598342895508,4.006354331970215,5.246056079864502,0.734031617641449,1.0327215194702148
Autoformer,beijing_aotizhongxin,full,1,0.1,3448,2,5.519510269165039,9.705817222595217,3.2457504272460938,4.12522029876709,14.090534210205078,18.198699951171875,4.007401466369629,5.247315883636475,0.7343536019325256,1.03301203250885
Autoformer,beijing_aotizhongxin,full,1,0.2,3448,2,5.525339126586914,9.715332984924316,3.2474091053009033,4.130048751831055,14.110464096069336,18.21776580810547,4.008546829223633,5.247615337371826,0.7349353432655334,1.0339126586914062
Autoformer,beijing_aotizhongxin,full,2,0.0,3448,2,5.427212238311768,9.516438484191896,3.359353542327881,4.338207244873047,13.70775318145752,17.774776458740234,3.914022207260132,5.1400909423828125,0.7277214527130127,1.0330530405044556
Autoformer,beijing_aotizhongxin,full,2,0.05,3448,2,5.430981636047363,9.523194313049316,3.3637547492980957,4.343901634216309,13.718679428100586,17.787961959838867,3.913144588470459,5.139606952667236,0.7283520102500916,1.0336071252822876
Autoformer,beijing_aotizhongxin,full,2,0.1,3448,2,5.4374847412109375,9.532480239868164,3.370880126953125,4.351813793182373,13.735838890075684,17.805742263793945,3.914400577545166,5.1400885581970215,0.7288181781768799,1.0341774225234983
Autoformer,beijing_aotizhongxin,full,2,0.2,3448,2,5.441805839538574,9.542363166809082,3.3793349266052246,4.364818096160889,13.743690490722656,17.82442283630371,3.914437055587769,5.137450218200684,0.7297576665878296,1.035204291343689
Autoformer,beijing_aotizhongxin,full,3,0.0,3448,2,5.438113212585449,9.50266170501709,3.221625328063965,4.130844593048096,13.892617225646973,17.79829216003418,3.9212186336517334,5.131739139556885,0.7169917225837708,1.0121809244155884
Autoformer,beijing_aotizhongxin,full,3,0.05,3448,2,5.441704273223877,9.5071439743042,3.223397970199585,4.131175518035889,13.905101776123049,17.807849884033203,3.920973539352417,5.131428241729736,0.7173420190811157,1.012638807296753
Autoformer,beijing_aotizhongxin,full,3,0.1,3448,2,5.442677974700928,9.507486343383787,3.2260138988494873,4.133493900299072,13.90904712677002,17.808841705322266,3.9184820652008057,5.128687381744385,0.7171662449836731,1.0125168561935425
Autoformer,beijing_aotizhongxin,full,3,0.2,3448,2,5.449084281921387,9.522754669189451,3.2260870933532715,4.13238525390625,13.935385704040527,17.84186553955078,3.916719436645508,5.127912998199463,0.718143880367279,1.013471245765686
Autoformer,beijing_aotizhongxin,full,4,0.0,3448,2,5.472369194030762,9.400943756103516,3.5786073207855225,4.522511959075928,13.623432159423828,17.475643157958984,3.9478251934051514,5.1602044105529785,0.7396132349967957,1.015916347503662
Autoformer,beijing_aotizhongxin,full,4,0.05,3448,2,5.470972537994385,9.399471282958984,3.577563762664795,4.521080493927002,13.618350982666016,17.47292709350586,3.947930335998535,5.159882545471191,0.7400450110435486,1.01617693901062
Autoformer,beijing_aotizhongxin,full,4,0.1,3448,2,5.474229335784912,9.40274429321289,3.5832879543304443,4.528472900390625,13.625755310058594,17.478179931640625,3.947392463684082,5.159351348876953,0.7404826879501343,1.0167096853256226
Autoformer,beijing_aotizhongxin,full,4,0.2,3448,2,5.480379104614258,9.417012214660645,3.587480068206787,4.5341901779174805,13.64771556854248,17.507701873779297,3.945073127746582,5.1580963134765625,0.7412492036819458,1.0178685188293457
Crossformer,beijing_aotizhongxin,full,0,0.0,3448,2,4.35451602935791,8.125665664672852,3.1220436096191406,3.9812004566192623,11.377168655395508,15.408371925354004,2.2699155807495117,3.1584417819976807,0.6489336490631104,0.928522527217865
Crossformer,beijing_aotizhongxin,full,0,0.05,3448,2,4.361035346984863,8.139488220214844,3.1207308769226074,3.9788339138031006,11.39914321899414,15.437067985534668,2.274362325668335,3.1633236408233643,0.6499090194702148,0.9296345710754396
Crossformer,beijing_aotizhongxin,full,0,0.1,3448,2,4.368315696716309,8.155499458312988,3.1191842555999756,3.977129459381103,11.425254821777344,15.470375061035156,2.277879238128662,3.1673805713653564,0.6509470343589783,0.9307685494422911
Crossformer,beijing_aotizhongxin,full,0,0.2,3448,2,4.38707160949707,8.180313110351562,3.121159315109253,3.97829008102417,11.480698585510254,15.518893241882324,2.293647050857544,3.183608055114746,0.6527815461158752,0.9337685108184814
Crossformer,beijing_aotizhongxin,full,1,0.0,3448,2,4.329763412475586,8.199750900268555,3.3658864498138428,4.160665988922119,11.05056858062744,15.501075744628906,2.250610113143921,3.229984760284424,0.6519885659217834,0.9572609066963196
Crossformer,beijing_aotizhongxin,full,1,0.05,3448,2,4.341030120849609,8.219803810119629,3.367250680923462,4.16316032409668,11.087178230285645,15.541070938110352,2.257207155227661,3.2382149696350098,0.6524850130081177,0.9580339193344116
Crossformer,beijing_aotizhongxin,full,1,0.1,3448,2,4.353330612182617,8.248578071594238,3.367225646972656,4.164756774902344,11.131255149841309,15.600499153137209,2.261129379272461,3.242687702178955,0.6537121534347534,0.9593483805656432
Crossformer,beijing_aotizhongxin,full,1,0.2,3448,2,4.382871627807617,8.309087753295898,3.370859146118164,4.170769214630127,11.228034973144531,15.72282886505127,2.2771825790405273,3.261451959609986,0.6554146409034729,0.961255431175232
Crossformer,beijing_aotizhongxin,full,2,0.0,3448,2,4.2098822593688965,7.839414119720459,2.9743971824645996,3.744769096374512,11.065814018249512,14.884621620178224,2.147599458694458,3.061018228530884,0.6517223119735718,0.9383456707000732
Crossformer,beijing_aotizhongxin,full,2,0.05,3448,2,4.217576026916504,7.854015827178955,2.975175619125366,3.7448489665985103,11.087940216064451,14.914047241210938,2.154304265975952,3.0669994354248047,0.6528840065002441,0.9397103190422058
Crossformer,beijing_aotizhongxin,full,2,0.1,3448,2,4.224102020263672,7.8613433837890625,2.9767980575561523,3.7480759620666504,11.106321334838867,14.927578926086426,2.1599035263061523,3.072061777114868,0.6533873081207275,0.940555989742279
Crossformer,beijing_aotizhongxin,full,2,0.2,3448,2,4.246668338775635,7.892709732055664,2.9806606769561768,3.7518584728240967,11.174457550048828,14.989585876464844,2.1764843463897705,3.0866715908050537,0.6550711393356323,0.9422346949577332
Crossformer,beijing_aotizhongxin,full,3,0.0,3448,2,4.122628688812256,7.811014175415039,2.937739849090576,3.6783645153045654,10.72181224822998,14.82911205291748,2.1835238933563232,3.1203792095184326,0.6474365592002869,0.9370564818382264
Crossformer,beijing_aotizhongxin,full,3,0.05,3448,2,4.130142688751221,7.817652225494385,2.9406464099884033,3.681952953338623,10.742904663085938,14.840789794921877,2.189323902130127,3.1270084381103516,0.6476973295211792,0.9374197125434875
Crossformer,beijing_aotizhongxin,full,3,0.1,3448,2,4.141822814941406,7.835824489593506,2.9396445751190186,3.681538820266723,10.781734466552734,14.877084732055664,2.197776556015014,3.1366751194000244,0.6481338143348694,0.9383357167243958
Crossformer,beijing_aotizhongxin,full,3,0.2,3448,2,4.16780424118042,7.8746867179870605,2.943199872970581,3.685218572616577,10.861143112182615,14.954103469848633,2.2174720764160156,3.154822826385498,0.6493996381759644,0.9400953650474548
Crossformer,beijing_aotizhongxin,full,4,0.0,3448,2,4.221869945526123,8.068222045898438,2.8124868869781494,3.6014773845672607,11.234950065612791,15.383090019226074,2.1858975887298584,3.143174886703491,0.6541458964347839,0.9461604356765748
Crossformer,beijing_aotizhongxin,full,4,0.05,3448,2,4.2283124923706055,8.075695037841797,2.8126060962677,3.601289749145508,11.25606632232666,15.398059844970703,2.1900126934051514,3.146740674972534,0.6545644998550415,0.9464836120605468
Crossformer,beijing_aotizhongxin,full,4,0.1,3448,2,4.234736919403076,8.0816068649292,2.8156144618988037,3.604268789291382,11.272798538208008,15.408740043640137,2.1952500343322754,3.1515400409698486,0.6552857756614685,0.9472094178199768
Crossformer,beijing_aotizhongxin,full,4,0.2,3448,2,4.2561469078063965,8.107946395874023,2.8178327083587646,3.606120824813843,11.337347030639648,15.459330558776855,2.212165117263794,3.1712963581085205,0.6572405099868774,0.9503065943717957
DLinear,beijing_aotizhongxin,full,0,0.0,3448,2,4.369560718536377,8.361708641052246,2.0661187171936035,2.666856050491333,11.884232521057127,16.016822814941406,2.808088779449463,3.875969409942627,0.7197990417480469,0.9993974566459656
DLinear,beijing_aotizhongxin,full,0,0.05,3448,2,4.376004695892334,8.368825912475586,2.07068395614624,2.6711111068725586,11.90060806274414,16.030044555664062,2.8114266395568848,3.879366636276245,0.721301257610321,1.0011818408966064
DLinear,beijing_aotizhongxin,full,0,0.1,3448,2,4.385385513305664,8.385762214660645,2.075855493545532,2.6762306690216064,11.927988052368164,16.063682556152344,2.8151755332946777,3.882468938827514,0.7225222587585449,1.003182053565979
DLinear,beijing_aotizhongxin,full,0,0.2,3448,2,4.408196926116943,8.410920143127441,2.0904366970062256,2.6905405521392822,11.991053581237791,16.111095428466797,2.8253674507141113,3.892621755599976,0.725929856300354,1.0076792240142822
DLinear,beijing_aotizhongxin,full,1,0.0,3448,2,4.369390964508057,8.371862411499023,2.057997465133667,2.6750528812408447,11.879593849182127,16.034250259399414,2.8194310665130615,3.88573694229126,0.7205449938774109,1.0001050233840942
DLinear,beijing_aotizhongxin,full,1,0.05,3448,2,4.378194332122803,8.386748313903809,2.063270092010498,2.6797425746917725,11.905325889587402,16.063831329345703,2.8225760459899902,3.8883285522460938,0.721605658531189,1.0016831159591677
DLinear,beijing_aotizhongxin,full,1,0.1,3448,2,4.39204216003418,8.413811683654785,2.0694425106048584,2.6859240531921387,11.948412895202637,16.118310928344727,2.826538562774658,3.891834259033203,0.7237764000892639,1.004192352294922
