model,dataset,ablation,seed,missing_rate,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,lambda_ent,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE,norm_variant,width,bl_d_model,bl_d_ff
XAI-MeteoFormer,jena,no_revin+no_multiscale,0,0.0,1755512.0,532.7,5.65,0.144362569098486,22.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.036849975585937,5.249452590942383,27.556751251220703,21.469955444335938,0.6819868087768555,1.867597937583924,2.4620072841644287,7.218311786651611,9.612354278564451,10.694589614868164,2.210848808288574,3.2071645259857178,0.2232794016599655,0.8506423830986023,1.2174910306930542,1.2069082260131836,2.060536623001098,2.5218489170074463,4.57581090927124,3.1746859550476074,5.371511459350586,3.9347243309021,6.28415584564209,0.943216134598792,0.5739914187807758,0.8273357406715643,0.6777626657599456,0.9737068950675114,0.7693238795920162,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_multiscale,2,0.0,1755512.0,423.3,5.93,0.1458132421943993,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.032197952270508,5.32797384262085,28.387306213378903,21.59221839904785,0.6807368993759155,1.8970694541931152,2.4892022609710693,7.221380233764648,9.797228813171388,10.253168106079102,2.1584975719451904,3.145770311355591,0.2180193364620208,0.8518440127372742,1.2130765914916992,1.302421808242798,2.310849666595459,2.5331227779388428,4.720147132873535,3.212710380554199,5.641255855560303,3.8399484157562256,6.2199883460998535,0.94828216374269,0.6035727283755914,0.8260075540613456,0.6974853237536143,0.9772733561398256,0.7639555217492051,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_multiscale,4,0.0,1755512.0,494.0,5.86,0.1449904916128399,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0446126461029053,5.217772960662842,27.225154876708984,21.917552947998047,0.6832830905914307,1.9121580123901367,2.4911141395568848,7.139261245727539,9.510757446289062,10.377274513244627,2.276034355163574,3.282355070114136,0.2297211736440658,0.8509953618049622,1.2110316753387451,1.3860200643539429,2.219160556793213,2.5645415782928467,4.61852502822876,3.1647708415985107,5.406960487365723,3.865957498550415,6.170454025268555,0.9415594142459977,0.5637050619547702,0.8421533225418171,0.675354069931932,0.9743913944448828,0.7581946772207526,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_var_attn,1,0.0,1892475.0,563.2,6.6,0.1442866682191295,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.036338806152344,5.260632514953613,27.67425537109375,21.29600143432617,0.6841528415679932,1.824950098991394,2.4026095867156982,7.137393951416016,9.63425350189209,10.261813163757324,2.330432891845703,3.2630932331085205,0.2352736890316009,0.8525774478912354,1.2074298858642578,1.35441792011261,2.2475593090057373,2.606571674346924,4.629983425140381,3.151491641998291,5.408266067504883,3.827367782592773,6.140237808227539,0.9382909117054932,0.5446622536867125,0.8845307765741086,0.6741853843720341,0.9784997378772294,0.795463393314006,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_var_attn,3,0.0,1892475.0,530.1,6.57,0.1465109597308428,16.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.136157989501953,5.293519020080566,28.02134323120117,23.244112014770508,0.6781179904937744,2.214595079421997,2.8685998916625977,7.309990406036377,9.625082015991213,10.91739273071289,2.155731439590454,3.1233625411987305,0.2178462743759155,0.8643122911453247,1.207848310470581,1.2795361280441284,2.14688491821289,2.6420018672943115,4.62150239944458,3.32857084274292,5.53308629989624,4.007440567016602,6.263479709625244,0.909144017831464,0.4401773376324274,0.9519362470427096,0.6019922044174968,0.9785862561712678,0.7901955643119601,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_temp_attn,0,0.0,1892475.0,522.0,6.5,0.1434670338880319,16.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0534980297088623,5.255873680114746,27.624208450317383,21.85624885559082,0.6828726530075073,1.9397765398025515,2.5307984352111816,7.243130683898926,9.628470420837402,10.644869804382324,2.170915603637696,3.148321866989136,0.2192459553480148,0.8601645827293396,1.2134699821472168,1.4789597988128662,2.432334899902344,2.5960917472839355,4.670352935791016,3.1913609504699707,5.457716464996338,3.876080989837648,6.257376670837402,0.9369936966733774,0.5374785801713586,0.91130203793633,0.6761621729824615,0.9802694109259616,0.8068674534093994,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_temp_attn,2,0.0,1892475.0,556.2,6.53,0.1426738572085213,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,2.969289541244507,5.18803596496582,26.91571617126465,21.165769577026367,0.6872221827507019,1.8481340408325195,2.43992567062378,7.023336410522461,9.512866973876951,10.122736930847168,2.154409885406494,3.1211631298065186,0.2175499498844146,0.8512759208679199,1.2138066291809082,1.1943129301071167,2.040672063827514,2.418273687362671,4.424078464508057,3.118893384933472,5.393959999084473,3.8605313301086426,6.193953514099121,0.9433839037484422,0.5683894578868381,0.8960278919188146,0.6955569159390405,0.98077623676045,0.8021533509391854,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_temp_attn,4,0.0,1892475.0,587.6,6.55,0.1454913526217874,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.087902784347534,5.296975135803223,28.05794715881348,21.793731689453125,0.6753724217414856,2.02363920211792,2.645679712295532,7.198181629180908,9.658607482910156,10.382802963256836,2.26867938041687,3.2322096824646,0.2290443480014801,0.8611117601394653,1.2232236862182615,1.286206841468811,2.086350917816162,2.735459327697754,4.887205600738525,3.229994535446167,5.51359224319458,3.8711910247802734,6.14673376083374,0.949153964145336,0.6111996002373591,0.8122691238118955,0.6975335044197319,0.9763273435814392,0.7687813019847484,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_fusion,1,0.0,1761147.0,629.2,6.55,0.1460275956597484,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0486087799072266,5.3043212890625,28.13582420349121,21.85798072814941,0.6831377744674683,1.9563852548599243,2.581373929977417,7.249142646789551,9.737763404846191,10.530847549438477,2.117249727249145,3.0986578464508057,0.2138801366090774,0.8716589212417603,1.2058401107788086,1.12660813331604,2.0047335624694824,2.527027130126953,4.585433483123779,3.251473188400269,5.57762622833252,3.905219793319702,6.261929035186768,0.9315172322883712,0.5145931882686849,0.9030423774540324,0.6555979087882121,0.9775200519457627,0.7883312737965202,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_fusion,3,0.0,1761147.0,596.1,6.53,0.1476381724992442,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.095864534378052,5.369102478027344,28.827260971069336,21.99736976623535,0.6767992973327637,1.994180679321289,2.615825891494751,7.350889205932617,9.850312232971191,10.737858772277832,2.162638664245605,3.156622648239136,0.2184282541275024,0.8757511973381042,1.2139133214950562,1.1577228307724,1.992055892944336,2.6109414100646973,4.706478118896484,3.2925870418548584,5.6215434074401855,3.925776243209839,6.252270221710205,0.9476380500431406,0.598154138350595,0.8365915411115261,0.697560131510642,0.9778403703151152,0.7819244945460592,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_entropy,0,0.0,1892475.0,534.1,6.63,0.1441094644100714,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.05269742012024,5.242794513702393,27.486892700195312,21.78580093383789,0.6825234889984131,1.9768086671829224,2.578277349472046,7.197946548461914,9.586581230163574,10.591073036193848,2.1789438724517822,3.150198221206665,0.2200721055269241,0.8570926189422607,1.2139886617660522,1.5334807634353638,2.5345029830932617,2.5845797061920166,4.619537353515625,3.1761722564697266,5.427629470825195,3.900177001953125,6.279167652130127,0.937092560636564,0.5381467695417458,0.9061138089901632,0.6752551809464893,0.9794404311184466,0.7984614829633723,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_entropy,2,0.0,1892475.0,566.8,6.59,0.1424733262239425,17.0,96.0,24.0,256.0,2.0,0.0005,0.0,2.966318368911743,5.18766450881958,26.91186141967773,21.154687881469727,0.6880108118057251,1.819867849349976,2.409717321395874,7.036523342132568,9.518421173095703,10.137251853942873,2.1591286659240723,3.125833511352539,0.2180296182632446,0.8497527837753296,1.2122372388839722,1.198796272277832,2.0768191814422607,2.425375938415528,4.44395637512207,3.1107802391052246,5.397815227508545,3.85708212852478,6.201131820678711,0.9425270827341578,0.5638145750461483,0.9000954634126095,0.69333077562504,0.9808670127999642,0.8049362680430612,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_entropy,4,0.0,1892475.0,600.8,6.65,0.1449856917927387,18.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.105717658996582,5.281764030456543,27.897031784057617,21.817169189453125,0.6789225339889526,2.0953845977783203,2.686969995498657,7.254155158996582,9.636287689208984,10.671605110168455,2.2054989337921143,3.167907953262329,0.2227305024862289,0.8678283095359802,1.2143657207489014,1.4915872812271118,2.279834985733032,2.702777862548828,4.72979211807251,3.1817164421081543,5.373652935028076,3.861127614974976,6.173888683319092,0.9488783433994824,0.6058169993677175,0.8351388370065994,0.7022301329703696,0.9784928972330718,0.7958931549637865,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_cls,1,0.0,1892475.0,862.0,6.62,0.1455073493404345,26.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0304739475250244,5.324560165405273,28.350940704345703,21.863357543945312,0.672555148601532,1.9095139503479004,2.5461983680725098,7.257522583007812,9.781232833862305,10.664846420288086,2.078625440597534,3.1154444217681885,0.2098784744739532,0.8762320280075073,1.2418023347854614,0.9198117852211,1.7322856187820437,2.47159743309021,4.564774990081787,3.265331983566284,5.601224899291992,3.939772367477417,6.305066108703613,0.5119865065669639,0.070240513226989,0.4708006474909725,0.1222431175605261,0.4942457835380505,0.0743340257790873,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_cls,3,0.0,1892475.0,664.3,6.64,0.1458025097114141,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0082342624664307,5.206438064575195,27.10699844360352,21.51660919189453,0.6846701502799988,1.985559701919556,2.604738712310791,7.077544689178467,9.531792640686035,10.362653732299805,2.1129727363586426,3.0511441230773926,0.2134419679641723,0.8568587303161621,1.2160558700561523,1.2105445861816406,1.98710298538208,2.498805284500122,4.504909038543701,3.190315961837769,5.44948148727417,3.819017171859741,6.169529914855957,0.6445540935672515,0.077719420476267,0.3611422404847881,0.1279116775820121,0.5088009058457064,0.0781902817916746,0.0721796807592752,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_multiscale,0,0.0,1755256.0,206.6,3.39,0.1581228626515262,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.105001926422119,8.129300117492676,66.08552551269531,26.549530029296875,0.6644018888473511,2.052504777908325,2.681128025054932,11.585885047912598,15.71932315826416,27.65634727478028,2.11323356628418,3.028667688369751,0.2082131057977676,0.6683856248855591,0.940009355545044,1.87439227104187,3.5976133346557617,3.4530861377716064,6.863502502441406,4.277200222015381,8.435954093933105,5.112700462341309,9.594060897827148,0.9116509547981628,0.6776358791291669,0.9375,0.7866627754268204,0.975490776023575,0.8840892098763445,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_multiscale,2,0.0,1755256.0,233.5,3.37,0.1606571511520831,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.191749572753906,8.33557415008545,69.4817886352539,26.88040351867676,0.6450504660606384,2.126197576522827,2.7418785095214844,11.71085262298584,16.10209083557129,29.16907119750977,2.251857280731201,3.19333291053772,0.2217997163534164,0.6780913472175598,0.9667322635650636,1.7579301595687866,3.341348171234131,3.535447359085083,6.894154071807861,4.48508358001709,8.70583438873291,5.202907085418701,9.782703399658203,0.9124365482233504,0.6795769327625283,0.9385781858653311,0.7883497414624171,0.9752317530522644,0.8840786773327286,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_multiscale,4,0.0,1755256.0,210.5,3.5,0.1581921451407475,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.156689643859863,8.151156425476074,66.44134521484375,26.44121551513672,0.6638490557670593,2.043212652206421,2.635239362716675,11.79312801361084,15.766366004943848,28.72953987121582,2.1307950019836426,3.0593228340148926,0.209867238998413,0.6596275568008423,0.9397655129432678,1.8857715129852293,3.641422033309937,3.6394081115722656,7.113570213317871,4.398201942443848,8.605232238769531,5.106127262115479,9.398839950561523,0.9182922407541696,0.6963213116444537,0.9394476905954368,0.7998164132478569,0.9761709754917348,0.887178304297393,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_var_attn,1,0.0,1892219.0,302.2,3.5,0.1568546017028604,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.123316764831543,8.177183151245117,66.86631774902344,26.706701278686523,0.6591973900794983,2.0388097763061523,2.6718873977661133,11.633587837219238,15.80244255065918,28.13525581359864,2.1531636714935303,3.116407632827759,0.2120225429534912,0.6677060127258301,0.9471690058708192,1.7516456842422483,3.309790134429932,3.4280896186828613,6.892358303070068,4.266610145568848,8.427538871765137,5.2713303565979,9.781890869140623,0.9029066956731931,0.6475308785559768,0.9682109070673344,0.7760478374196785,0.9760992291414998,0.8860884421458836,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_var_attn,3,0.0,1892219.0,285.8,3.58,0.1590502666343022,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.068363666534424,8.131296157836914,66.11797332763672,26.29808807373047,0.6668903827667236,1.9654563665390008,2.592341661453247,11.537701606750488,15.741605758666992,27.7583236694336,2.111713171005249,3.0129902362823486,0.2080214172601699,0.6585789918899536,0.93559467792511,1.7392984628677368,3.3658368587493896,3.4179601669311523,6.949321746826172,4.265571117401123,8.36451244354248,5.052186965942383,9.544063568115234,0.9060913705583756,0.6585693710993759,0.9542292710072344,0.7792989831278759,0.9753481956391524,0.882269481282629,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_temp_attn,0,0.0,1892219.0,250.4,3.47,0.1597888876739279,16.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.108138084411621,8.07849407196045,65.2620620727539,26.91046905517578,0.6635111570358276,2.132758378982544,2.7377164363861084,11.406306266784668,15.582574844360352,27.429288864135746,2.229166030883789,3.138322830200196,0.2196378707885742,0.6643216013908386,0.9420352578163148,1.8962336778640747,3.334360122680664,3.428297519683838,6.788795471191406,4.353109836578369,8.503509521484375,5.232214450836182,9.604634284973145,0.8952501812907905,0.6281308914624293,0.9733931552587646,0.7635455884760189,0.9770280468790878,0.8875381247811996,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_temp_attn,2,0.0,1892219.0,235.3,3.48,0.1610077798172968,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.143415451049805,8.092933654785156,65.49557495117188,27.256298065185547,0.6682091951370239,2.075002193450928,2.7482922077178955,11.660175323486328,15.624980926513672,27.11721992492676,2.1626193523406982,3.069530248641968,0.2130534201860427,0.6758671402931213,0.9312127232551576,1.9490716457366943,3.7200448513031006,3.513362169265747,6.972096920013428,4.389224052429199,8.476062774658203,5.162927150726318,9.567298889160156,0.893346627991298,0.6247331880378367,0.9670631608235948,0.7590876206336423,0.974066524502974,0.872022642867456,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_temp_attn,4,0.0,1892219.0,297.1,3.45,0.1613480123114649,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.226824760437012,8.321647644042969,69.24982452392578,27.35590553283692,0.6540522575378418,2.228395700454712,2.869179010391236,11.745737075805664,16.052597045898438,28.177705764770508,2.258349895477295,3.1921069622039795,0.2224215716123581,0.6748149991035461,0.9443034529685974,2.070072650909424,3.8167455196380615,3.521038293838501,6.938397407531738,4.4281907081604,8.60285472869873,5.380021572113037,10.020381927490234,0.9018370800096688,0.6471598663466516,0.9565595436839176,0.7720140350877193,0.9758978900327868,0.887494381577455,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_fusion,1,0.0,1760891.0,237.6,3.54,0.1642686663949457,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.241086006164551,8.16628360748291,66.68819427490234,27.970233917236328,0.6563109755516052,2.19806170463562,2.8353471755981445,11.702476501464844,15.712477684020996,26.656822204589844,2.3892276287078857,3.306695938110352,0.2354219555854797,0.674575924873352,0.9473199844360352,2.0522241592407227,3.622414588928223,3.5622174739837646,6.884478092193604,4.424062728881836,8.484457015991211,5.287644386291504,9.671122550964355,0.8892373700749335,0.6136814780882578,0.978471062882582,0.7542864803270997,0.975093166483012,0.8815987859360419,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_fusion,3,0.0,1760891.0,285.2,3.52,0.1601166189913556,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.137860298156738,8.103228569030762,65.66230773925781,26.09411239624023,0.6600920557975769,2.0299177169799805,2.664306879043579,11.68970012664795,15.65937328338623,28.18253326416016,2.1643099784851074,3.0707736015319824,0.2131641209125518,0.6675105094909668,0.9513698816299438,2.160928964614868,3.795379161834717,3.4368107318878174,6.86436939239502,4.256773471832275,8.314111709594727,5.184338569641113,9.603148460388184,0.8964587865603094,0.6299494429779429,0.9794101279910964,0.7667383668690609,0.978001005679824,0.8959153741568503,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_entropy,0,0.0,1892219.0,255.6,3.52,0.1564283394729066,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.09857702255249,8.147110939025879,66.37541961669922,26.129541397094727,0.6639442443847656,1.9744175672531128,2.5475478172302246,11.500905990600586,15.75302505493164,27.24085807800293,2.2563369274139404,3.157981634140014,0.2223111242055893,0.6626477241516113,0.938655436038971,1.8686482906341555,3.347128391265869,3.47156286239624,6.925158500671387,4.385064601898193,8.615534782409668,5.1075615882873535,9.585763931274414,0.8982656514382402,0.6365469670233975,0.9660893155258764,0.7674370415394605,0.9758633073657942,0.8820498468816256,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_entropy,2,0.0,1892219.0,255.8,3.48,0.1556560170441065,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.250194549560547,8.444421768188477,71.30825805664062,26.65117454528809,0.65301913022995,1.9700548648834229,2.570359230041504,12.136222839355469,16.363121032714844,29.312559127807617,2.231144905090332,3.1597909927368164,0.2198226749897003,0.6633585095405579,0.9435719847679138,1.801299214363098,3.3916401863098145,3.5951128005981445,7.201767444610596,4.576930046081543,8.946488380432129,5.364710807800293,10.111705780029297,0.9008158085569252,0.6434533913083916,0.9624721758486366,0.7712760768684067,0.9753103914395826,0.8800699344917615,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_entropy,4,0.0,1892219.0,286.6,3.5,0.1575194733057326,18.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.053160667419434,8.10501766204834,65.6913070678711,26.22543907165528,0.6624097228050232,1.925360321998596,2.5486068725585938,11.413962364196776,15.675997734069824,26.97393798828125,2.206516742706299,3.104331016540528,0.2173324078321457,0.6668042540550232,0.9466129541397096,1.7791365385055542,3.4335196018218994,3.385283231735229,6.769814968109131,4.216334819793701,8.292486190795898,5.154556274414063,9.821093559265137,0.9084300217548948,0.6669203387750092,0.9448734001112966,0.7819304330306388,0.9746513592808564,0.8810036243749265,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_cls,1,0.0,1892219.0,239.4,3.5,0.1567085829981667,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.07280969619751,8.125569343566895,66.02487182617188,25.9064884185791,0.6638651490211487,1.9316983222961424,2.5670831203460693,11.50591278076172,15.709453582763672,26.92819023132324,2.18292498588562,3.136547565460205,0.2149764746427536,0.6707080006599426,0.9406039714813232,1.7154499292373655,3.4070065021514893,3.394395112991333,6.794694900512695,4.299272537231445,8.399953842163086,5.098907947540283,9.572388648986816,0.488856659415035,0.1672546962906455,0.4880356149137451,0.2491300333783112,0.4838800839973621,0.1638840961916887,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin+no_cls,3,0.0,1892219.0,286.6,3.5,0.1567020273319486,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.123614311218262,8.120561599731445,65.94351959228516,26.550966262817383,0.6613160967826843,2.0561978816986084,2.692939281463623,11.43763256072998,15.655768394470217,26.98472785949707,2.338391065597534,3.245153427124023,0.2303736954927444,0.662237286567688,0.9423612356185912,1.781148910522461,3.332480192184448,3.472220659255981,6.905698776245117,4.324253082275391,8.354476928710938,5.149431228637695,9.667140007019045,0.4760091854000483,0.153709191721237,0.4473775737340011,0.2288057205877121,0.4479176199370944,0.1480238733977935,0.1737490935460478,off,default,,
XAI-MeteoFormer,jena,no_revin+no_multiscale,1,0.0,1755512.0,422.0,6.64,0.1456326544079451,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.046790361404419,5.254288673400879,27.6075496673584,21.90239524841309,0.68204665184021,1.943255424499512,2.55157732963562,7.138355731964111,9.599297523498535,10.3450345993042,2.244593858718872,3.210119247436523,0.2265695184469223,0.8609580397605896,1.2117156982421875,1.304202675819397,2.08715558052063,2.533144235610962,4.589105606079102,3.206198215484619,5.490671157836914,3.848088502883911,6.106116771697998,0.9215709184162592,0.4779716144293318,0.9393184742456316,0.6335577609495948,0.9783533207924016,0.7736301652863352,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_multiscale,3,0.0,1755512.0,380.8,6.0,0.1450701390328089,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.043067455291748,5.246426582336426,27.52499389648437,21.913209915161133,0.6851605176925659,1.9436914920806885,2.5186102390289307,7.202622413635254,9.608860969543455,10.371245384216309,2.178290843963623,3.1576151847839355,0.2200213968753814,0.847662627696991,1.206580638885498,1.2838948965072632,2.1202540397644043,2.552800178527832,4.62902307510376,3.2301025390625,5.59284257888794,3.837052822113037,6.0942864418029785,0.920911825328348,0.4757263157894736,0.937907275972274,0.6312628329585295,0.9781297425495106,0.7842293320017597,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_var_attn,0,0.0,1892475.0,616.5,7.03,0.1449268102996082,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.026484251022339,5.275092124938965,27.826595306396484,21.31009864807129,0.681915819644928,1.9318945407867432,2.561179876327514,7.200777530670166,9.67359447479248,10.351828575134276,2.1236989498138428,3.1133153438568115,0.2144313603639602,0.8495686650276184,1.2147310972213743,1.120516657829285,1.9732823371887207,2.498873233795166,4.581693172454834,3.256553649902344,5.58342981338501,3.9052772521972656,6.260223388671875,0.9496153293068738,0.611885208083418,0.8256755074087909,0.7028831884672462,0.9769484067125428,0.7854007744557984,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_var_attn,2,0.0,1892475.0,649.7,6.97,0.1466297387707117,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.217376708984375,5.582960605621338,31.16945075988769,22.31590461730957,0.6696079969406128,1.916020154953003,2.50553297996521,7.899499416351318,10.344114303588867,11.729390144348145,2.204258918762207,3.150453567504883,0.222676008939743,0.849729597568512,1.2141152620315552,1.3950417041778564,2.350348711013794,2.6687498092651367,4.780681133270264,3.415600061416626,5.874466419219971,4.08582878112793,6.5693888664245605,0.9253726871824368,0.4909026122976193,0.9149130452828622,0.6389645776566758,0.9773964770800794,0.7873568716041092,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_var_attn,4,0.0,1892475.0,615.7,7.0,0.1453662497251815,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.081791877746582,5.236537933349609,27.421327590942383,21.565996170043945,0.6811539530754089,2.0414884090423584,2.657050132751465,7.149361610412598,9.52218246459961,10.442957878112791,2.2678725719451904,3.23872709274292,0.2289417684078216,0.8684413433074951,1.2099950313568115,1.4237442016601562,2.2226369380950928,2.6456923484802246,4.639139175415039,3.2048909664154053,5.407968521118164,3.871680736541748,6.178251266479492,0.9465595340811044,0.5887611749680716,0.8610384759058648,0.6993325242718447,0.9792316996680028,0.8033470104588387,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_temp_attn,1,0.0,1892475.0,573.1,6.96,0.146812612759121,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0594828128814697,5.336660861968994,28.47994804382324,21.669384002685547,0.6834565997123718,1.9417238235473635,2.5379889011383057,7.255905628204346,9.81312370300293,10.41645336151123,2.1887741088867188,3.1207287311553955,0.2210990786552429,0.851524293422699,1.2008684873580933,1.3819409608840942,2.273833036422729,2.6484172344207764,4.791802883148193,3.179734468460083,5.489109992980957,3.8314785957336426,6.197611331939697,0.935459807305148,0.531217863963567,0.9005105217283028,0.6682374682374682,0.9785465191344476,0.7880055493536844,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_temp_attn,3,0.0,1892475.0,539.5,6.96,0.1437686490408139,16.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.00688910484314,5.192240238189697,26.959360122680664,21.873035430908203,0.6865419149398804,1.918482780456543,2.5223796367645264,7.088718414306641,9.497506141662598,10.25901222229004,2.1571075916290283,3.1315255165100098,0.2179214507341385,0.8632481098175049,1.2107661962509155,1.1590677499771118,2.017159938812256,2.4741885662078857,4.461727142333984,3.161926984786988,5.394659042358398,3.88450026512146,6.2172627449035645,0.9164839181286548,0.4616507215826171,0.9453368198231852,0.6203543559084286,0.9795448434825968,0.797909193951367,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_fusion,0,0.0,1761147.0,682.3,7.03,0.1480288596359839,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0937488079071045,5.396238803863525,29.11939239501953,21.61208915710449,0.6761733889579773,1.9779733419418333,2.612877607345581,7.393467426300049,9.91900634765625,10.798038482666016,2.143768310546875,3.128873825073242,0.2165437936782837,0.8597860932350159,1.2140498161315918,1.1164870262145996,1.904184103012085,2.564671039581299,4.654066562652588,3.3242223262786865,5.752603054046631,4.006984233856201,6.433992862701416,0.9550618349151568,0.663302323910779,0.7664881915909185,0.7111718719913737,0.9760305410823,0.7788359458203179,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin+no_fusion,2,0.0,1761147.0,513.0,6.98,0.1501138582739189,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.133680820465088,5.388892650604248,29.040163040161133,22.04404067993164,0.6753151416778564,1.9770431518554688,2.592639923095703,7.406662464141846,9.87283992767334,10.768892288208008,2.2857232093811035,3.239759922027588,0.2309859097003936,0.8652938008308411,1.2123841047286987,1.2015143632888794,2.027845859527588,2.711830377578736,4.7992682456970215,3.303086519241333,5.582369327545166,3.91886305809021,6.262532234191895,0.9319096922634454,0.5157595769736995,0.9270742539326776,0.6627893175074184,0.9797774304097012,0.7952847344125493,0.0721796807592752,off,default,,
