dataset,model,seed,a_val_T,a_oracle_T,sd_ratio_T,MSE_T_before,MSE_T_after,a_val_RH,a_oracle_RH,sd_ratio_RH,MSE_RH_before,MSE_RH_after,a_val_P,a_oracle_P,sd_ratio_P,MSE_P_before,MSE_P_after,a_val_WS,a_oracle_WS,sd_ratio_WS,MSE_WS_before,MSE_WS_after,MAE_before,MAE_after,RMSE_before,RMSE_after
beijing_aotizhongxin,DLinear,0,1.0543723147495763,1.0526954775036628,0.9293183713536279,7.119392249687136,7.352832094998968,0.8545402839640602,0.9270299838502264,0.8010209177516149,256.70314704078976,257.4828376007077,1.0412700983341379,1.0357340711360457,0.902522317594397,15.025356900068314,14.863575544351484,0.6943654264377617,0.6338864463997905,0.6727304776534982,0.9977248611462946,0.964106621054599,4.370865873860832,4.5267452998127835,8.364293470635932,8.376505116412105
beijing_aotizhongxin,DLinear,1,1.0387287006009418,1.0388496081279086,0.9410571079793594,7.164321308142492,7.359170944557432,0.8433746454913131,0.9146149513276717,0.8122037816094418,257.2688440081154,257.9197414923457,1.028372310694166,1.0236195915804085,0.9126306806368746,15.1007709839947,15.004053952420678,0.6878467367289977,0.6297409729082636,0.6799941506941798,0.9992111587434527,0.9645200228914899,4.370772081377051,4.542947918865313,8.374561890913997,8.385217445186132
beijing_aotizhongxin,DLinear,2,1.0163072287723312,1.0136455093067418,0.965093350705945,6.789263702587997,6.911226443326407,0.8281118086606841,0.8988372689603056,0.8254292715540348,259.1957487246019,260.1880868977784,1.0033371359039893,0.9975575355594826,0.9362629496274866,15.124379876163555,15.118408440457133,0.6766482093853122,0.6179661398238778,0.6890316772153737,1.0083072071602914,0.9709598767270328,4.355256830217656,4.55045617138848,8.398179855041713,8.41410544351402
beijing_aotizhongxin,DLinear,3,1.0315553572801566,1.0290519723850928,0.9505075958425309,6.938782635275198,7.144218453431089,0.8409154649384253,0.9130929895109543,0.8130311750128594,257.81986679806994,258.57883212284895,1.0176457779581751,1.0125890858267814,0.9226059682855795,15.074537621813171,15.02353688971473,0.6864959213198463,0.6262706870374354,0.6799415987130175,1.0030504723013887,0.9686425437974518,4.358431625081456,4.537446164696913,8.379084638662205,8.392187289523994
beijing_aotizhongxin,DLinear,4,1.0270243270436423,1.0252263022127337,0.9541378524344399,6.851004801719439,7.015567595185561,0.8354148264239766,0.9055188516297076,0.8195907867125176,258.3807058286816,259.3849342925637,1.0156868151395473,1.0097754092968847,0.9249829545347055,15.097701685255155,15.061026154518233,0.6810677642001934,0.6238823659808922,0.6847677784257526,1.0033444152875153,0.9668461547578613,4.355937956369834,4.543522207179195,8.386488489393873,8.402802719882
beijing_aotizhongxin,Informer,0,0.6961359816717307,0.8112067586029611,1.1802046002759277,21.164182213291202,18.89467675397208,0.8071047066076671,0.7950173104116222,0.9289603451211953,279.1770348749112,265.9645786431484,1.0252059042354593,0.8870472672268241,1.0647985774177524,14.509551888633995,15.286804575173035,0.6731374993947112,0.650772049365887,0.6980835450057441,0.9668225154921872,0.9487486633860185,4.875435616507829,4.956549584541961,8.88562872694342,8.676041848615064
beijing_aotizhongxin,Informer,1,0.6897714718104212,0.8030439902537706,1.1911297491580097,21.25186020810312,22.886938888596518,0.846359079364864,0.7561069234010872,0.9802373495173421,289.4939563488413,263.9172189052785,1.050532063421027,1.0174808547003986,0.9327522313219353,11.812108143808867,12.10300132529351,0.7019506514826995,0.6446067486023453,0.6913398279761044,0.9904610151209265,0.9154028877059491,4.816354662164048,4.857523282295272,8.99372539212581,8.657692562208398
beijing_aotizhongxin,Informer,2,0.7070470269935187,0.8464969935608304,1.1264806936521226,19.199877529105386,20.018416362624368,0.7782023191602714,0.7333638002362166,1.0099986592602708,303.93046705054803,262.7468572609523,1.062023605233358,0.960815477533041,0.9805643658701235,14.760979077174602,16.69761306255246,0.7886158706334349,0.658886750358676,0.685144493379905,0.9658298330143517,0.9149784119467859,4.98566358665209,4.985142635336054,9.204036526028164,8.665706334426464
beijing_aotizhongxin,Informer,3,0.6714574667927306,0.778727530167819,1.228962636037978,24.694146898515434,20.462330092493303,0.8166390066058792,0.8077422490447068,0.9195533803167453,274.98080839332573,256.7044675606224,1.0051971683692367,0.8847449628952546,1.0669238872884517,14.634994386939379,14.791403037262214,0.7821121618839945,0.7127189660284325,0.6394109573871061,0.9480658901136068,0.8998013894469877,4.935202929862031,4.881232687030571,8.877753313323339,8.55654723121168
beijing_aotizhongxin,Informer,4,0.6702769312912498,0.7991971737842886,1.192208479283034,25.70842994324881,19.1094787635325,0.8343462735065055,0.8097228869499784,0.9195064231579414,271.5343131367755,255.74575632063883,0.9790182827506632,0.8815619361648794,1.0658120279661643,16.108232214020063,15.382489079770918,0.7775715075672368,0.7092825297017396,0.6386530740518542,0.946582121861693,0.9026655485014964,5.047341411200868,4.883745274820394,8.864219613365663,8.531418254200817
beijing_aotizhongxin,LSTM,0,0.8180169085019814,0.9007414631993365,1.0812378605891952,10.626471666292824,9.40852320126482,0.813431250603437,0.8769792976852833,0.8725054948705762,241.95973671871494,241.35243143019193,0.9427151502101659,0.9760241959792374,0.9705583631239911,12.163861117536143,12.343150746720333,0.8539149518924184,0.7620708012476802,0.578526527260506,0.9546428489828295,0.9256271547364102,4.32642099807003,4.4761140929540675,8.150225646439594,8.124495869481898
beijing_aotizhongxin,LSTM,1,0.8629850940668718,0.9195656120099267,1.0595033292775984,11.273601207313353,8.412698241363575,0.8243068065323207,0.8874569123029359,0.8666689561619609,236.70109553613162,249.2163435479093,0.9457418429792903,0.9755999792114275,0.9639406199893519,13.700258940956061,13.864527740710171,0.7597338728523516,0.711551105990651,0.5983333095409248,0.9642158762646207,0.9303031055372211,4.386363971321114,4.546998074455589,8.103073052254091,8.252634013385062
beijing_aotizhongxin,LSTM,2,0.8461579891602516,0.9198936840832458,1.0596498189782375,11.565251474977453,8.637750034056548,0.7985651953761694,0.8712123927607369,0.8850823158283088,236.44901302356155,244.35323649333728,0.9339821117759575,0.9863442891208744,0.9595391230525557,12.303722628617445,12.608852708885818,0.7528048205358725,0.7154915729669504,0.6092713438599705,0.9570654214230763,0.9183984010104485,4.306446823817896,4.475845266390242,8.08200242125334,8.162693146831046
beijing_aotizhongxin,LSTM,3,0.843623737956905,0.919779819236464,1.059911292449414,11.277718502562783,8.590636293839218,0.8224672771999966,0.8911936212907721,0.8645335279852849,236.95220477108361,253.82601605301315,0.9226343172337083,0.9605905893168456,0.9857001652483947,12.437168009891648,12.728027416982101,0.7692520240781542,0.7323226485756761,0.5920095899929134,0.9483829685165258,0.9265509905729489,4.32393833594619,4.536667779639392,8.087265827398877,8.307695690659465
beijing_aotizhongxin,LSTM,4,0.8527196000288643,0.9131279965653047,1.0677768797693479,11.372774110810397,8.224251806798446,0.8425059235170062,0.8966639301797154,0.858746799561916,236.63059472872442,249.711302409105,0.9481826594515014,0.9765248727956894,0.9660601105398063,13.126165927749676,13.361323399854927,0.7983727766163297,0.7250867093486535,0.5839729234127916,0.9644879454132446,0.9318560766331456,4.370494362984798,4.522537746206916,8.094659083505274,8.249677776925465
beijing_aotizhongxin,PatchTST,0,0.9550667782187388,0.9725137851263449,1.0052228512024717,7.7333927016608275,7.103839314768222,0.8497971749888272,0.9104764085236786,0.8168697661313631,255.54334477236708,262.3345757981649,1.000251901574499,0.9841447724033285,0.9597596824436231,12.787935441948477,12.78938062580366,0.6852665643653819,0.6677203931340125,0.6017607237776612,1.0084342019668908,0.9514384120664858,4.343411721333501,4.514258246248595,8.322756561349479,8.413965090116598
beijing_aotizhongxin,PatchTST,1,0.9780830842511904,0.980357329994508,0.9970686047070122,7.395045105430213,7.095589179786042,0.8701771368339675,0.9326087682269223,0.7961376871825242,255.1892122363098,260.7009320574491,0.9988275636730969,0.9807435666414763,0.9620797989479228,12.967934669578659,12.962141920471941,0.712690362741751,0.7005666288235487,0.5754843480873449,0.9851688858042685,0.9557842711788617,4.346999118601986,4.505292671379344,8.31470626205645,8.392175633125266
beijing_aotizhongxin,PatchTST,2,0.9467222201420401,0.964117082536194,1.0122611771316767,8.659099523840668,7.723279710390725,0.8786354550127966,0.9550232928331165,0.7701216681572529,260.1082714255444,265.58087421011277,0.9949473466156442,0.9783373564761698,0.9675159662511329,12.301877173733354,12.279893113596863,0.746356775834181,0.7510800523806704,0.5300932748008378,0.981829722726489,0.9542667219336044,4.425919990598669,4.54962149263944,8.397188187807943,8.463721311515906
beijing_aotizhongxin,PatchTST,3,0.935438817397267,0.9587060524634218,1.0179005874671616,9.357171679945344,8.033361577642443,0.8323050446175252,0.9205280292924379,0.8054037189678169,258.3062543390053,260.56469085583547,0.9854066445648904,0.9618540041843772,0.987454013511543,11.898270983167636,11.863352192502635,0.6976532527885929,0.7002993837386634,0.5726445010013372,0.9917018349872591,0.9545933557726448,4.413276196241212,4.5438457290526,8.374864160646212,8.387729102411349
beijing_aotizhongxin,PatchTST,4,0.9739303695630925,0.9788165001276765,0.9983197817342688,7.545071300940553,7.188077789977494,0.8605309505760242,0.9364946216592115,0.7964308939821301,252.235509116596,260.5405173917762,0.9927045176976242,0.9793630637518288,0.9636039702277738,12.942308776402102,12.908294246344093,0.7175893219786483,0.69853614807029,0.5757384862716235,0.9878972928738313,0.9547442430525571,4.322015458830328,4.500154062637766,8.272103518555792,8.390346144098443
beijing_aotizhongxin,TFT,0,0.7314039863097476,0.8757792467206631,1.1039883093545955,13.444541534013055,16.235948695863744,0.8700352573822105,0.8985366727638954,0.847780000217699,242.3208051832191,249.11061162006277,0.9354989679204901,0.9685386324328661,0.9796530581635805,11.95210938762598,11.865315760384531,0.808961819429644,0.7223770938504344,0.6040548982050198,0.9526305228735213,0.9359493000846268,4.453017295318504,4.684357510480823,8.19557939726856,8.33888219991738
beijing_aotizhongxin,TFT,1,0.7765213005121089,0.8792462534180228,1.1000340644089155,15.096660957666446,11.79817425540956,0.8347203911042196,0.8949106619646159,0.8390559094651459,257.7189241382339,278.34920223187027,0.9140811820506336,0.9808331804326651,0.9349245176880285,19.011904587353886,19.21312300753662,0.8171305890772445,0.7172597931264166,0.6082768806062858,0.9506957229284064,0.9235368970832155,4.768423061989291,4.9680614678856845,8.555381134207035,8.80744055318995
beijing_aotizhongxin,TFT,2,0.7756777811537986,0.8912643991220434,1.0885361144611134,13.605908591237927,11.43311357257925,0.8530324949413886,0.9122880063777166,0.8315128810998146,246.81697342167448,241.9046589442532,0.9619454588610511,0.9608879110226481,0.977944373135622,14.338031075934229,14.392867251814824,0.8705167772454601,0.746152344326617,0.5753508787182758,0.9537712853397576,0.9444777692150198,4.5153156206022524,4.590368634648768,8.302329257114932,8.195656128978667
beijing_aotizhongxin,TFT,3,0.7885896757345546,0.878156111871986,1.10455385880538,13.639028389629539,10.679606804207868,0.8841821628907526,0.9219667105215866,0.8083834372353694,253.98017184087624,260.5067977806441,0.9643869435834523,0.9442927010852447,0.959822533873462,21.42782703799542,21.23832451247143,0.8448822367526827,0.7706473535511329,0.5298611326936962,0.9668451992137396,0.9459457648503533,4.826897520923438,4.885475972155652,8.514896835366164,8.564033437320491
beijing_aotizhongxin,TFT,4,0.7401018188737993,0.8465311950275979,1.1438882669129937,16.434609122981627,12.365641323032166,0.9196794741806924,0.9121427358563939,0.8109943790281282,262.1016077302682,267.1945023706831,0.9069721502602679,0.971336164185986,0.9604256775012157,15.44222896849207,15.734512337595252,0.8201514580140693,0.7185673802740935,0.5890918723798968,0.9634130805022776,0.9339804707490982,4.815381743435199,4.828447716639394,8.586935700560534,8.605646932422621
beijing_aotizhongxin,TimesNet,0,0.7559227193218664,0.8714218774182592,1.1133955712601882,13.350142905161162,12.168698292761814,0.839753381495639,0.8791722803817141,0.8722331240339334,239.19738145878884,244.41828869706993,0.9552240662913558,0.9709699931601057,0.971225704212712,13.161548332266976,13.06162731610666,0.8143118661772669,0.7734830981531696,0.5764608878786585,0.9433128736609341,0.9116361692043538,4.399255523494503,4.556235067402768,8.164747172599375,8.224357884892028
beijing_aotizhongxin,TimesNet,1,0.8037638632344033,0.8965373899401657,1.0833128330833892,11.91599287168063,10.333719581016815,0.8422032760110026,0.882979223789931,0.8580872678670505,246.5986382372066,254.2700724381013,0.9650708346543806,0.9795686759687798,0.9586754050134205,13.971336998688027,13.93094994472467,0.8350833151540298,0.7640243475141737,0.5651261350883697,0.9594250930209993,0.9270379271280014,4.451469604323911,4.6020725210041356,8.268092180191816,8.35855519648837
beijing_aotizhongxin,TimesNet,2,0.8291416509472944,0.8855535853225839,1.1013321657787716,12.002652389254301,7.990473056985363,0.8076004447949329,0.863213731302524,0.8766332359451524,249.62831496905594,257.8184060911276,0.9704216655635799,0.9863939017116395,0.9545040490922242,13.595781480485012,13.504681492618213,0.8028646085499649,0.7359071254835862,0.584366457034132,0.9671514925811973,0.9270262137407496,4.441146520188663,4.553073398762172,8.309541207722848,8.370193947192497
beijing_aotizhongxin,TimesNet,3,0.7692435509707971,0.8934580984824722,1.086441404050158,11.553269447525574,12.566750957538579,0.8172742826331227,0.8603993669864393,0.8827424138750802,250.2925568526192,243.95730179070148,0.9509921286129515,0.9683010798304702,0.9769743264379667,12.525578195434843,12.406453387303227,0.7951872983735155,0.7090833297698134,0.6072870778654156,0.9613765440684064,0.9263093433564208,4.380357088195385,4.5519360562606,8.296577321999237,8.21365959056771
beijing_aotizhongxin,TimesNet,4,0.8433215381715585,0.8841792946269251,1.102079958363176,12.469723127020933,7.989308765840705,0.8193138467537182,0.8722644082073414,0.8651314663694724,250.28714637001437,255.59638403073524,0.9602249849034878,0.9760470498442676,0.9635066708348176,13.674483211428074,13.66121829183496,0.8123651987214849,0.7535584200629222,0.5689236246229283,0.9588195859191632,0.9265305858746821,4.457534129319269,4.52712545426073,8.32751722145296,8.339266179860873
beijing_aotizhongxin,Transformer,0,0.7659871292369326,0.8751107631061205,1.1075182657269378,15.978291644147838,11.433931110365284,0.7173076592803941,0.7999666701402128,0.9185453184344781,279.15016139228345,290.9310276221804,0.8885663716097706,0.9374046754870244,0.9973967154079764,15.416166871937444,15.85128836700409,0.7663242021923413,0.6968773696499393,0.5957861045377483,0.9954041418331712,0.9444447529912448,4.847574047273525,5.035433031937802,8.825248212517906,8.93253452067974
beijing_aotizhongxin,Transformer,1,0.7580726213768324,0.8890661721275467,1.0877049331924202,17.543631328063707,12.983968220398348,0.746207053126482,0.7899109857309681,0.9105381901531183,293.4393768449367,297.96939115950386,0.9281832345045057,0.9514197513023444,0.9807583109965854,15.62166063257718,15.737105598185325,0.7364001102562141,0.6573451504262683,0.6110649623462313,0.9998082503703358,0.9615686490380797,5.012986278434331,5.138664856089056,9.049923715920867,9.050580556338991
beijing_aotizhongxin,Transformer,2,0.7727525694456724,0.8886788628971399,1.088627281742206,16.220057536561388,12.152567250565673,0.7194131557913266,0.7759240638995989,0.9471186625725964,285.3530802488208,291.9738033235207,0.8731764482266835,0.9429759742131466,0.9882974716532106,15.901040703367716,16.662383306352066,0.7189084520428788,0.6388792164385914,0.6430701953989875,1.007033564257821,0.9448171169013173,4.907338454203658,5.083849722081838,8.923020957795176,8.96846657736622
beijing_aotizhongxin,Transformer,3,0.7694264488263334,0.8806916151222787,1.0985586902041407,13.346666328700143,12.944270732036399,0.7342257453724284,0.7711676010633423,0.9483539368993864,296.2700704060798,271.05520238469177,0.908052371734027,0.9510423104977671,0.9816741559668696,15.433995649114284,15.361114668562522,0.776798388719561,0.6484605968793847,0.6269223322917242,1.0132619196579924,0.9553064784902201,4.851126038776726,4.908473668159457,9.028621078320214,8.664812379154277
beijing_aotizhongxin,Transformer,4,0.7373100668902619,0.8962110600473465,1.077852792863154,17.788684568686286,14.63863724241884,0.7991565539133444,0.8230677196023793,0.8912052281740078,275.1674658782108,273.66422561231707,0.9217654157615375,0.9816964750382731,0.9546617183776753,14.802228531347494,14.816074699313845,0.8001940039190292,0.661202132481647,0.5943449574390879,1.0160770195122453,0.9702513684282563,4.85416711576585,4.931338907622455,8.785989642575231,8.719076627179021
beijing_aotizhongxin,XAI-MeteoFormer,0,0.9697212621958817,0.9422301580915778,1.038053433915943,7.268839871722286,6.716957337769998,0.8670073636396393,0.804700983007423,0.9507579048419098,254.73184062801963,238.9817340946648,0.9803833884389686,0.9268119291940549,1.0349759901098843,10.086854833331147,9.793898587898983,0.8675752125024769,0.7792150571689125,0.6366613097317774,0.879442807071005,0.857623876045889,4.18862550119103,4.111074187423501,8.260856162350006,8.00547022192294
beijing_aotizhongxin,XAI-MeteoFormer,1,0.9992628802219305,1.0118099580611415,0.9656104434749689,6.913876341101478,6.916655651181307,0.8146757017584386,0.8119911722577801,0.9403527327687162,253.91919668874348,244.22327999044947,1.0672409756844854,1.0316153875382148,0.9302293939053763,9.660481035001986,9.490155697985118,0.8999994841041712,0.7864067817749997,0.6186133166384249,0.8892231071546431,0.8715124550750334,4.188346390140425,4.201840250405719,8.236849779679144,8.085505608721862
beijing_aotizhongxin,XAI-MeteoFormer,2,0.9865669829445031,0.9455002167674478,1.0353679416278296,6.959155670353264,6.849798954033896,0.8477266286067058,0.8260492331392953,0.9238297567686765,251.19602205804915,251.11302411313048,1.0520980417991246,0.9565644147443895,1.003524607164527,9.69524362446616,10.853140216726223,0.9306974810415685,0.8111250871327587,0.6120664937709085,0.8854356799578204,0.8706161872726775,4.15266486276298,4.285730052007784,8.196582474312486,8.211068436433276
beijing_aotizhongxin,XAI-MeteoFormer,3,0.9994615988618789,0.9749682725627056,1.00361595007365,6.577615074645395,6.572129377230279,0.8529714699606751,0.8292539465577232,0.9139063998639788,254.77462061352668,245.2644035723888,1.0007729365098077,0.9434276166302371,1.0177056597931264,9.685332621196373,9.69392982886791,0.877281619481534,0.7642653367460887,0.6264068938103801,0.9016749347195808,0.8793448141456314,4.113216860907725,4.15856760252466,8.245290219939017,8.099534054385977
beijing_aotizhongxin,XAI-MeteoFormer,4,0.9678659682480233,0.9391184017265872,1.0431687278816044,6.7220771891491164,6.335077135372032,0.8406881267324494,0.8250352161674317,0.9336946999724091,247.47433540597032,232.41935563333323,0.9450226551551354,0.9157228639800661,1.049688982671617,9.910446036869697,9.070436289024146,0.8214120315407049,0.731306450503498,0.6613904158027123,0.9205324168831499,0.8743356392558312,4.1098635428819685,4.029938458685103,8.13983094186962,7.885099947004242
beijing_aotizhongxin,iTransformer,0,0.9742541423802827,0.9750975077910636,1.0046742557220776,7.2436875917821375,6.755283120558336,0.7973417519645737,0.8548783872006817,0.8899359036125964,249.16855325193566,245.98488309400966,0.979915993647097,0.9908856973641825,0.9452079691288388,14.467744827534709,14.480039885386434,0.6646639427784934,0.6164606473878324,0.6963398825198119,1.0048808041001365,0.9449920971925355,4.2563987045547895,4.404551327971323,8.244465817676618,8.187875154720347
beijing_aotizhongxin,iTransformer,1,0.9692361354469291,0.9769012914894091,1.002169674435778,7.2045074979151575,6.733400281516636,0.7754736874052087,0.8549660461772369,0.8900454786116395,247.39036151156787,255.9408496767123,0.9767793396721747,0.9868577287452144,0.9483417009952826,14.679399651555281,14.641308936629654,0.6613369980859403,0.6094160289319255,0.7079167221108614,1.0099899405064656,0.9343267528447615,4.236266987931942,4.48657382582125,8.220162081758861,8.340411944977648
beijing_aotizhongxin,iTransformer,2,0.9678251758119896,0.9762134532427296,1.0028813177866263,7.181822347029921,6.698564309318189,0.7778620664257339,0.8382014963788842,0.9039711428636392,252.93955057607693,256.2872446128432,0.9751762226307328,0.9856943776504619,0.9526244946091783,13.983939606728311,13.947181470253579,0.6458615660507419,0.6039544925782074,0.7222438965066853,1.0107187831188316,0.931453671889173,4.2470286156097625,4.456931204694494,8.293311029271633,8.334633226247934
beijing_aotizhongxin,iTransformer,3,0.9835658594083087,0.9837121769142362,0.9955729051847042,6.777535761516051,6.555427754810656,0.7919160122006039,0.8440457600489837,0.8978502117641076,251.86705916174006,254.05067640502597,0.9806134106519768,0.9880488012254781,0.9488707362042806,14.351206165798152,14.302231877934236,0.6605785632420126,0.6036982119259021,0.7163044083842295,1.0136994074136039,0.9339958773376738,4.237199293706552,4.435611981796072,8.276616163875005,8.304250898110988
beijing_aotizhongxin,iTransformer,4,0.970248512093829,0.9751681325864469,1.0041739850131632,7.441159260186901,6.88574763291839,0.7743955026096973,0.845284636383977,0.8999378871944564,252.45835670783222,246.39537533680002,0.976829489018421,0.9821877692804919,0.9545512127711722,14.30046398317703,14.303612375767203,0.6531804317312202,0.6074893232809018,0.70535332871202,1.0127954323694686,0.957359918885858,4.278221196098616,4.417383092721293,8.2947690652538,8.193627024468034
