model,dataset,ablation,seed,missing_rate,lambda_ent,norm_variant,width,loss,aug_block,bl_d_model,bl_d_ff,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE
iTransformer,beijing_aotizhongxin,full,2,0.0,0.0,off,default,mse,0.0,,,1611032,84.3,1.97,0.4175698379077213,11,96,24,256,2,0.0005,4.27846097946167,8.213299751281738,67.45829772949219,27.42937469482422,0.6326061487197876,2.0442235469818115,2.631300687789917,11.666759490966797,15.737554550170898,27.53365898132324,2.696295976638794,3.776148557662964,0.2655090987682342,0.7065630555152893,0.98973548412323,1.8456722497940063,3.475250482559204,3.730949640274048,7.118298053741455,4.591275215148926,8.645753860473633,5.212530612945557,9.556151390075684,0.6989787285472565,0.3659644880035639,1.0,0.5358330926134722,0.969649015031798,0.8579188312028015,0.1737490935460478
iTransformer,beijing_aotizhongxin,full,4,0.0,0.0,off,default,mse,0.0,,,1611032,83.1,2.04,0.4154387070589231,11,96,24,256,2,0.0005,4.218452453613281,8.142600059509277,66.30193328857422,27.15547180175781,0.6335651874542236,2.0176963806152344,2.612823486328125,11.442535400390623,15.591465950012209,27.58052635192871,2.701989889144897,3.781843900680542,0.2660800218582153,0.7115833759307861,0.9923353791236876,1.773035168647766,3.430025815963745,3.5951826572418213,6.950506210327148,4.514318943023682,8.5452241897583,5.195712566375732,9.64824676513672,0.7014080251389896,0.3678466793751519,1.0,0.537847823036992,0.9711122701302388,0.8615337817783351,0.1737490935460478
PatchTST,jena,full,1,0.0,0.0,off,default,mse,0.0,,,1657880,779.5,10.54,0.3814307258179446,14,96,24,256,2,0.0005,3.3587875366210938,5.631690979003906,31.7159423828125,23.34694480895996,0.6354984045028687,2.22554874420166,2.9010162353515625,7.8139328956604,10.231338500976562,11.522051811218262,2.472345352172852,3.4810714721679688,0.2497276961803436,0.9233210682868958,1.284417986869812,1.3935378789901731,2.3641014099121094,2.833957433700561,4.919570446014404,3.580188274383545,5.939269542694092,4.223509311676025,6.585743427276611,0.6597401974882562,0.1749878324289377,0.9998339766737226,0.2978473484426969,0.9678880503192198,0.6894817739267963,0.0721796807592752
PatchTST,jena,full,3,0.0,0.0,off,default,mse,0.0,,,1657880,1228.8,9.39,0.3776552569541048,22,96,24,256,2,0.0005,3.3090476989746094,5.605959892272949,31.42678451538086,22.930360794067383,0.6414518356323242,2.151061773300171,2.826037168502808,7.848679065704346,10.24283504486084,11.558688163757324,2.32504940032959,3.341306447982788,0.2348754256963729,0.9114012122154236,1.280870795249939,1.2182950973510742,2.08919644355774,2.8011634349823,4.912490367889404,3.5289430618286133,5.921637535095215,4.172399520874023,6.522946834564209,0.6648691400632729,0.1771106941838649,0.999128377537044,0.3008849557522124,0.9680952667416106,0.7056070602575462,0.0721796807592752
Autoformer,jena,full,0,0.0,0.0,on,default,mse,0.0,,,2677305,817.6,12.55,0.4824360350094737,10,96,24,256,2,0.0005,3.868776798248291,6.187366008758545,38.28350067138672,24.9622802734375,0.5625870227813721,2.4045896530151367,3.086327075958252,8.497594833374023,10.866935729980469,12.717440605163574,3.614816904067993,4.873602390289307,0.3651549220085144,0.9581077098846436,1.3290237188339231,2.8108434677124023,4.478724002838135,3.492093324661255,5.642889022827148,3.926868200302124,6.28298807144165,4.5779709815979,7.106436252593994,0.6635629373981402,0.1764921623425683,0.9986718133897812,0.2999713256286544,0.9635555924973392,0.6535500503399969,0.0721796807592752
Autoformer,jena,full,1,0.0,0.0,on,default,mse,0.0,,,2677305,815.6,12.96,0.4719896424336373,10,96,24,256,2,0.0005,3.792096614837648,6.070531368255615,36.851348876953125,24.738609313964844,0.5677895545959473,2.455190896987915,3.1614134311676025,8.206498146057129,10.556808471679688,11.806973457336426,3.562943696975708,4.921326637268066,0.3599085509777069,0.9437565207481384,1.3210551738739014,2.7621374130249023,4.40716552734375,3.3747332096099854,5.532622337341309,3.7930479049682617,6.105429172515869,4.541755676269531,6.994530200958252,0.6691083069696098,0.1789501078147074,0.9989208483791971,0.3035255985824457,0.9611151662921964,0.6133717709827056,0.0721796807592752
Autoformer,jena,full,3,0.0,0.0,on,default,mse,0.0,,,2677305,979.0,12.82,0.4889218659376209,12,96,24,256,2,0.0005,3.8745408058166495,6.245936393737793,39.01171875,25.3276309967041,0.537136971950531,2.445014953613281,3.1652305126190186,8.585806846618652,11.022398948669434,12.626500129699709,3.46418571472168,4.748941898345947,0.349898099899292,1.0031542778015137,1.407991886138916,2.7060635089874268,4.34406328201294,3.405845642089844,5.580475330352783,3.925912380218506,6.338064193725586,4.623169422149658,7.216918468475342,0.6792253858690442,0.1832983473913209,0.9966795334744531,0.3096493829707669,0.9619299385152162,0.6565128201659951,0.0721796807592752
TimesNet,jena,full,0,0.0,0.0,off,default,mse,0.0,,,1186507,937.9,7.6,0.3648981050480507,12,96,24,256,2,0.0005,3.2509841918945312,5.444773197174072,29.645557403564453,22.30429458618164,0.6513323783874512,2.075427293777466,2.708179235458374,7.445627689361572,9.822172164916992,10.687704086303713,2.5800156593322754,3.632092237472534,0.260719358921051,0.9028639197349548,1.2573100328445437,1.821510553359985,3.111319303512573,2.736421823501587,4.765743255615234,3.3734071254730225,5.594497203826904,4.058261394500732,6.401519298553467,0.6885605406960023,0.1879985935851857,0.9986718133897812,0.316429726850695,0.9747776413617276,0.7525314860690495,0.0721796807592752
TimesNet,jena,full,2,0.0,0.0,off,default,mse,0.0,,,1186507,1306.7,12.66,0.3652948754827844,12,96,24,256,2,0.0005,3.284639835357666,5.477748870849609,30.0057315826416,22.33778381347656,0.6490664482116699,2.19533634185791,2.844815492630005,7.500925540924072,9.874503135681152,10.819135665893556,2.565035343170166,3.5841615200042725,0.2592405080795288,0.8772613406181335,1.2561551332473757,1.8140885829925537,3.049774408340454,2.774482011795044,4.780341148376465,3.407846450805664,5.639584064483643,4.116070747375488,6.46682596206665,0.6948608714408974,0.1911295063474157,0.9985888017266424,0.3208486974148335,0.9747129086738768,0.7550707857164138,0.0721796807592752
TimesNet,jena,full,4,0.0,0.0,off,default,mse,0.0,,,1186507,1512.5,14.89,0.3598822608977085,13,96,24,256,2,0.0005,3.256211280822754,5.455756187438965,29.765275955200195,22.219890594482425,0.6525897979736328,2.024960994720459,2.646095991134644,7.581254005432129,9.893707275390623,11.26634120941162,2.5221705436706543,3.547551155090332,0.2547471821308136,0.896457850933075,1.2604271173477173,1.6966911554336548,2.902299165725708,2.745478391647339,4.774850368499756,3.3938183784484863,5.634656429290772,4.102291107177734,6.4307780265808105,0.6708758747962803,0.1797577441228306,0.9990868717054746,0.3046942740868729,0.9746919813981916,0.7490784067513302,0.0721796807592752
TFT,jena,full,1,0.0,0.0,off,default,mse,0.0,,,3640676,1041.3,12.12,0.3803256089898683,11,96,24,256,2,0.0005,3.3489811420440674,5.554602146148682,30.85360717773437,23.085935592651367,0.6352226734161377,2.362609386444092,3.038347244262696,7.631025314331055,9.994611740112305,11.346532821655272,2.514483690261841,3.5556862354278564,0.253909021615982,0.8878096342086792,1.2836432456970217,1.819002389907837,2.948631525039673,2.8246634006500244,4.817691802978516,3.487290620803833,5.738515853881836,4.152688503265381,6.495413780212402,0.7008676061739048,0.1941095237710677,0.997634167600548,0.324986479177934,0.9669813257639512,0.6821337780836843,0.0721796807592752
TFT,jena,full,3,0.0,0.0,off,default,mse,0.0,,,3640676,971.7,12.76,0.355329355246855,10,96,24,256,2,0.0005,3.2362170219421387,5.423507690429688,29.4144344329834,22.425647735595703,0.6558509469032288,2.0129997730255127,2.645272731781006,7.585980892181396,9.859131813049316,10.993748664855955,2.439236879348755,3.445122241973877,0.246502548456192,0.9066535234451294,1.260522961616516,1.769578456878662,3.0397002696990967,2.7164580821990967,4.72931718826294,3.3549447059631348,5.574594497680664,4.0763115882873535,6.411903381347656,0.6580744895024446,0.1743027672273467,1.0,0.2968617158910287,0.9728217567638168,0.7454135066222833,0.0721796807592752
Crossformer,jena,full,0,0.0,0.0,off,default,mse,0.0,,,1695908,939.2,5.84,0.329643083694416,14,96,24,256,2,0.0005,3.084301233291626,5.20297384262085,27.07093620300293,21.908430099487305,0.6876340508460999,2.136368751525879,2.701575756072998,7.207948207855225,9.484484672546388,10.887443542480469,2.1299595832824707,3.097705364227295,0.2153586596250534,0.8629286885261536,1.197511076927185,1.4383786916732788,2.281609058380127,2.7143309116363525,4.6799726486206055,3.188993453979492,5.351724624633789,3.919715166091919,6.207613468170166,0.7320696721311475,0.2120418848167539,0.998505790063504,0.349800431852385,0.978982581318204,0.7782018917298124,0.0721796807592752
Crossformer,jena,full,2,0.0,0.0,off,default,mse,0.0,,,1695908,907.6,6.1,0.3254697011938016,14,96,24,256,2,0.0005,3.029261827468872,5.083615779876709,25.84314727783203,21.86699867248535,0.6917438507080078,1.966075301170349,2.542011022567749,6.999664306640625,9.233009338378906,10.474039077758787,2.2580983638763428,3.196460247039795,0.2278301566839218,0.8932052254676819,1.2020586729049685,1.2109291553497314,1.9492133855819704,2.518746852874756,4.349025249481201,3.220924139022827,5.329157829284668,3.888529300689697,6.092168807983398,0.7000677068353945,0.1939138697416736,0.999501930021168,0.3248109956365451,0.9795023675479212,0.7806898690001978,0.0721796807592752
Crossformer,jena,full,4,0.0,0.0,off,default,mse,0.0,,,1695908,856.5,5.93,0.3277510836359449,13,96,24,256,2,0.0005,3.145949363708496,5.198578357696533,27.025218963623047,22.047178268432617,0.6820999979972839,2.18517541885376,2.81956434249878,7.203719139099121,9.374808311462402,10.87815284729004,2.3171958923339844,3.2902090549468994,0.2337541878223419,0.8777093291282654,1.1993443965911863,1.374807596206665,2.198861837387085,2.682589054107666,4.577953338623047,3.300914764404297,5.431848049163818,3.958630800247192,6.152477741241455,0.7087946984948711,0.1984972080401844,0.998879342547628,0.331181967055197,0.977219116875742,0.7714758169697571,0.0721796807592752
Crossformer,beijing_aotizhongxin,full,1,0.0,0.0,off,default,mse,0.0,,,1694628,480.7,3.34,0.3803156091025138,15,96,24,256,2,0.0005,4.060370445251465,7.789514541625977,60.676536560058594,26.121631622314453,0.6650024652481079,2.221168041229248,2.8929553031921387,11.135231971740724,14.953705787658691,27.15717315673828,2.209447860717773,3.1321938037872314,0.217563197016716,0.6756331920623779,0.9555178880691528,1.870428204536438,3.2894582748413086,3.473894596099853,6.597599506378174,4.2233476638793945,7.997970104217529,5.134222984313965,9.366742134094238,0.7187333816775441,0.381852953676158,1.0,0.5526679993848993,0.977668366701802,0.8964343207052111,0.1737490935460478
Crossformer,beijing_aotizhongxin,full,3,0.0,0.0,off,default,mse,0.0,,,1694628,454.3,3.17,0.3665088153198682,14,96,24,256,2,0.0005,4.031008720397949,7.836802005767822,61.41546249389648,25.79522132873535,0.6707249879837036,2.167230129241944,2.8265206813812256,11.06564712524414,15.063919067382812,27.36352157592773,2.2337024211883545,3.141376256942749,0.2199571132659912,0.657456636428833,0.9395350813865662,1.916477918624878,3.435804605484009,3.4626920223236084,6.640789985656738,4.209079265594482,8.160185813903809,5.223836421966553,9.638803482055664,0.7139956490210297,0.3779179810725552,1.0,0.5485347985347986,0.9768441164343544,0.8909000750225298,0.1737490935460478
XAI-MeteoFormer,jena,no_revin,0,0.0,0.01,off,default,mse,0.0,,,1892475,597.1,6.59,0.3352229410179049,18,96,24,256,2,0.0005,3.0067813396453857,5.188048839569092,26.915849685668945,21.46076393127441,0.679980993270874,1.848461389541626,2.438193082809448,7.099084854125977,9.48985195159912,10.234634399414062,2.191107749938965,3.183303117752075,0.2211542576551437,0.8884656429290771,1.236075758934021,1.0689927339553833,1.8503282070159912,2.4686758518218994,4.473494052886963,3.2315568923950195,5.499176025390625,3.8811111450195312,6.137491226196289,0.9499448758508292,0.6131038073942475,0.8307807246918192,0.7055340148043708,0.978640723470225,0.786866393247058,0.0721796807592752
XAI-MeteoFormer,jena,no_revin,2,0.0,0.01,off,default,mse,0.0,,,1892475,496.9,6.61,0.3332895437652999,15,96,24,256,2,0.0005,3.0319712162017822,5.277430057525635,27.851268768310547,21.56157875061035,0.6850684881210327,1.8788005113601685,2.4779841899871826,7.23097562789917,9.688862800598145,10.366490364074709,2.1517374515533447,3.1526100635528564,0.2172185778617859,0.8663710355758667,1.2048485279083252,1.3408408164978027,2.4790594577789307,2.531625509262085,4.668237686157227,3.2064361572265625,5.569661617279053,3.8597731590271,6.144456386566162,0.940867366503691,0.5570279967524815,0.8827875316481966,0.6830560729655084,0.9781283299796774,0.782606962815063,0.0721796807592752
XAI-MeteoFormer,jena,no_revin,4,0.0,0.01,off,default,mse,0.0,,,1892475,496.8,6.57,0.3383900096817527,15,96,24,256,2,0.0005,3.0647547245025635,5.275937080383301,27.835512161254883,21.77495002746582,0.678414523601532,1.945016860961914,2.563423156738281,7.205812931060791,9.633466720581056,10.294435501098633,2.246367216110229,3.237319231033325,0.2268998920917511,0.8618194460868835,1.2194054126739502,1.2670120000839231,2.1669654846191406,2.554395198822021,4.646724700927734,3.232817888259888,5.483319282531738,3.89298415184021,6.183609962463379,0.9415294554692742,0.5595027566836576,0.8929564603826837,0.6879526740746662,0.979995464919087,0.7988940064239017,0.0721796807592752
TFT,beijing_aotizhongxin,full,2,0.0,0.0,off,default,mse,0.0,,,3540960,459.5,6.51,0.4137569434230293,10,96,24,256,2,0.0005,4.701227188110352,8.76186466217041,76.77027130126953,28.648530960083008,0.611617922782898,2.338104009628296,3.019706964492798,12.949864387512209,16.79477310180664,29.43310165405273,2.7871639728546143,3.861995697021485,0.2748456597328186,0.7297680377960205,0.991485357284546,3.1621408462524414,5.779630184173584,4.123774528503418,7.679351329803467,4.799356937408447,8.948808670043945,5.623806476593018,10.18671989440918,0.7024111675126904,0.3686295626754875,1.0,0.5386842031307085,0.9644577802792816,0.8306117021992236,0.1737490935460478
TFT,beijing_aotizhongxin,full,4,0.0,0.0,off,default,mse,0.0,,,3540960,516.6,6.4,0.4489586712214529,11,96,24,256,2,0.0005,4.689350605010986,8.847566604614258,78.27942657470703,28.494686126708984,0.5912055969238281,2.4100348949432373,3.154592275619507,12.88029670715332,16.97814178466797,29.23905563354492,2.721217155456543,3.7204430103302,0.2681178152561188,0.7458529472351074,1.033084750175476,3.171353816986084,5.884134292602539,4.029143810272217,7.642208099365234,4.822848796844482,9.080110549926758,5.672048568725586,10.285236358642578,0.715826686004351,0.3794291143750742,1.0,0.5501248457365898,0.9683336170734178,0.8457984692464159,0.1737490935460478
Informer,jena,full,1,0.0,0.0,off,default,mse,0.0,,,2867475,399.5,6.1,0.3674351829442579,11,96,24,256,2,0.0005,3.271092176437378,5.49980354309082,30.247840881347656,22.29196548461914,0.6591320037841797,2.1696553230285645,2.8057007789611816,7.507396697998047,9.948145866394045,11.086417198181152,2.548362970352173,3.5584492683410645,0.2574228644371032,0.8589491248130798,1.2211647033691406,1.7939296960830688,2.899565458297729,2.85176157951355,4.915451049804688,3.413442611694336,5.712742328643799,4.133464813232422,6.579880237579346,0.7017993241299971,0.1948502645245838,0.999750965010584,0.3261368483051364,0.9738798255788308,0.7350728345713876,0.0721796807592752
Informer,jena,full,3,0.0,0.0,off,default,mse,0.0,,,2867475,374.5,5.94,0.3598934271184104,11,96,24,256,2,0.0005,3.325131416320801,5.485944747924805,30.09558868408203,22.72930335998535,0.6563905477523804,2.3606648445129395,3.0156564712524414,7.375797748565674,9.803977966308594,10.649337768554688,2.685934066772461,3.702102899551392,0.2710345387458801,0.878130316734314,1.210223913192749,1.8013620376586914,2.929359436035156,3.0044169425964355,5.201012134552002,3.516071081161499,5.699286460876465,4.13373327255249,6.467714309692383,0.7127222941232864,0.2007818230312729,0.9998339766737226,0.3344092066995676,0.9742384335029844,0.7292788468735156,0.0721796807592752
TimesNet,beijing_aotizhongxin,full,0,0.0,0.0,off,default,mse,0.0,,,1186378,423.8,4.18,0.4069214712686513,11,96,24,256,2,0.0005,4.2212748527526855,8.038921356201172,64.62425231933594,26.73716926574707,0.6508443355560303,2.222670316696167,2.9238150119781494,11.437581062316896,15.374545097351074,26.632822036743164,2.5318751335144043,3.55649995803833,0.2493750303983688,0.6929722428321838,0.9606944918632508,2.6288771629333496,4.833634853363037,3.597329378128052,6.860306262969971,4.345806121826172,8.216621398925781,5.210621356964111,9.604104042053224,0.7101522842639594,0.3747849210073518,1.0,0.5452269882808055,0.9733197503833289,0.8645103917026278,0.1737490935460478
TimesNet,beijing_aotizhongxin,full,2,0.0,0.0,off,default,mse,0.0,,,1186378,617.1,8.48,0.4052089608310421,11,96,24,256,2,0.0005,4.213755130767822,8.113275527954102,65.82524108886719,26.71973991394043,0.6470530033111572,2.1363415718078613,2.8240435123443604,11.506738662719728,15.55178928375244,27.60568046569824,2.5316431522369385,3.540205478668213,0.2494030147790908,0.6802898049354553,0.9667051434516908,2.59424376487732,4.882612705230713,3.5871706008911133,6.983592510223389,4.332708358764648,8.315004348754883,5.224810600280762,9.63752269744873,0.7020606719845298,0.3683556466594068,1.0,0.5383916784480418,0.9725596765195762,0.8588925343842974,0.1737490935460478
TimesNet,beijing_aotizhongxin,full,4,0.0,0.0,off,default,mse,0.0,,,1186378,603.4,6.8,0.3952945551937014,11,96,24,256,2,0.0005,4.322023868560791,8.16958999633789,66.74219512939453,26.969512939453125,0.6448273658752441,2.2185511589050293,2.932717084884644,11.808772087097168,15.633026123046877,27.36084747314453,2.571429252624512,3.611992835998535,0.2532119452953338,0.6893354058265686,0.9643248915672302,2.6702377796173096,4.957669258117676,3.6609795093536377,6.9776787757873535,4.449597835540772,8.359713554382324,5.335274696350098,9.671002388000488,0.7034022238336959,0.3694062929605694,1.0,0.5395130646901534,0.9713244143271328,0.8554670488546863,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,1,0.0,0.0,on,default,mse,0.0,,,2674742,367.8,6.68,0.5236218806597065,9,96,24,256,2,0.0005,5.215088367462158,9.305953979492188,86.60077667236328,29.57404518127441,0.5581904649734497,2.546847343444824,3.290295124053955,13.668855667114258,17.57415771484375,32.32438278198242,3.906900644302368,5.066642761230469,0.3851869404315948,0.7377520203590393,1.02724027633667,4.269933223724365,7.417054176330566,4.826218605041504,8.643791198730469,5.252285480499268,9.393404006958008,5.986310958862305,10.506300926208496,0.7062182741116751,0.3716313156772267,1.0,0.5418822265569785,0.9626853311862776,0.8250262307155012,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,3,0.0,0.0,on,default,mse,0.0,,,2674742,446.6,6.62,0.5045200542939741,11,96,24,256,2,0.0005,5.497405052185059,10.006105422973633,100.12214660644533,30.45614624023437,0.524479329586029,2.5415968894958496,3.2842705249786377,14.95024299621582,19.08077049255371,34.70774459838867,3.727161407470703,4.951534748077393,0.3674401938915252,0.770621657371521,1.0529377460479736,4.20512580871582,7.4644455909729,4.971626281738281,9.075579643249512,5.716226577758789,10.418624877929688,6.135799884796143,10.936391830444336,0.7142917573120618,0.3781615393720982,1.0,0.5487913115677161,0.9657120509002728,0.8426360300436051,0.1737490935460478
PatchTST,beijing_aotizhongxin,full,0,0.0,0.0,off,default,mse,0.0,,,1657880,370.2,4.94,0.4202441182377981,14,96,24,256,2,0.0005,4.406373023986816,8.39327621459961,70.44708251953125,27.456069946289062,0.6266481876373291,2.041131019592285,2.671284437179565,12.259260177612305,16.141986846923828,29.423385620117188,2.612788438796997,3.61919379234314,0.2573183178901672,0.7123088240623474,0.9951515793800354,2.155791997909546,3.972313642501831,4.056235313415527,7.553297996520996,4.751180171966553,8.903810501098633,5.3754191398620605,9.802729606628418,0.6981447909112883,0.3653227958273509,1.0,0.5351449443953282,0.9714264829441582,0.8630689783698146,0.1737490935460478
PatchTST,beijing_aotizhongxin,full,2,0.0,0.0,off,default,mse,0.0,,,1657880,507.2,4.9,0.4125112218071234,19,96,24,256,2,0.0005,4.374546527862549,8.313569068908691,69.11542510986328,27.5084228515625,0.6255565285682678,2.041845321655273,2.6995811462402344,12.064393043518066,15.958414077758787,29.28304672241211,2.662050008773804,3.674355983734131,0.2621764838695526,0.7298979759216309,1.001036524772644,1.773000955581665,3.393727779388428,3.768614053726196,7.137633323669434,4.688974857330322,8.780678749084473,5.283200740814209,9.69284725189209,0.7030638143582306,0.3691407002272465,1.0,0.5392297521591133,0.9725118232344168,0.8661616041209919,0.1737490935460478
PatchTST,beijing_aotizhongxin,full,4,0.0,0.0,off,default,mse,0.0,,,1657880,533.7,4.91,0.4115403170672919,20,96,24,256,2,0.0005,4.296464920043945,8.236042022705078,67.83238983154297,27.348539352416992,0.6336590051651001,2.060112714767456,2.682137489318848,11.927703857421877,15.83441162109375,28.765037536621094,2.487760066986084,3.5245957374572754,0.2449821978807449,0.7102838754653931,0.9921398758888244,1.856719851493836,3.522963047027588,3.661300420761109,7.051333427429199,4.640653133392334,8.75364875793457,5.198079586029053,9.593914985656738,0.7007855934251873,0.3673625840083817,1.0,0.5373301687566577,0.9707389754085524,0.8601867590213534,0.1737490935460478
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,0.0,0.01,off,default,mse,0.0,,,1892219,272.7,3.5,0.3685113338988405,17,96,24,256,2,0.0005,4.2945942878723145,8.184581756591797,66.98737335205078,26.256053924560547,0.6524395942687988,1.980749130249024,2.5839407444000244,11.740303993225098,15.746626853942873,28.7593936920166,2.768454074859619,3.5224552154541016,0.2732504606246948,0.6888651251792908,0.9533042311668396,2.257154941558838,3.7504358291625977,3.5695502758026123,6.708474159240723,4.473538875579834,8.50826644897461,5.303678512573242,9.710586547851562,0.8999818709209572,0.6408598674640374,0.9653241513633836,0.7703195903470671,0.9760444529126908,0.8858458061825456,0.1737490935460478
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,0.0,0.01,off,default,mse,0.0,,,1892219,209.6,3.59,0.3679502010961391,13,96,24,256,2,0.0005,4.232370376586914,8.202255249023438,67.27698516845703,26.868188858032227,0.6564816832542419,2.0733301639556885,2.7437233924865723,11.722156524658203,15.7962007522583,27.98911666870117,2.44639539718628,3.34171986579895,0.2410685718059539,0.6876002550125122,0.9449439644813538,1.9410388469696045,3.521801948547364,3.5610125064849854,6.818232536315918,4.53363561630249,8.643446922302246,5.186502456665039,9.695772171020508,0.8699057287889775,0.5732122587968218,0.9835837506956038,0.7243110337055629,0.9716641447722618,0.8616039111829389,0.1737490935460478
Transformer,jena,full,0,0.0,0.0,off,default,mse,0.0,,,2670099,260.1,5.45,0.3759377940669904,9,96,24,256,2,0.0005,3.3606603145599365,5.652758598327637,31.95368003845215,22.97691345214844,0.6422860622406006,2.3096187114715576,2.9699440002441406,7.649190902709961,10.231071472167969,10.95531940460205,2.564626693725586,3.5725326538085938,0.2590466737747192,0.9192034006118774,1.2475312948226929,2.0915982723236084,3.3612234592437744,2.9847946166992188,5.230851650238037,3.490633249282837,5.928638935089111,4.007574558258057,6.32246732711792,0.7130398571565526,0.2009394136590412,0.9996679533474452,0.3346184571567503,0.975888482324889,0.757032840191037,0.0721796807592752
Transformer,jena,full,2,0.0,0.0,off,default,mse,0.0,,,2670099,230.4,5.53,0.3723669497234873,8,96,24,256,2,0.0005,3.3705124855041504,5.605776786804199,31.42473220825196,22.80142974853516,0.6460289359092712,2.222688913345337,2.888800382614136,7.6786675453186035,10.112120628356934,11.286246299743652,2.703968048095703,3.683056116104126,0.2730432152748108,0.8767237663269043,1.2384920120239258,2.1096322536468506,3.3537182807922363,2.942774534225464,5.06868839263916,3.47485899925232,5.801550388336182,4.090365886688232,6.41864013671875,0.7002474594957339,0.1940667590295453,1.0,0.3250517738007704,0.9756528562953346,0.7430283986643645,0.0721796807592752
Transformer,jena,full,4,0.0,0.0,off,default,mse,0.0,,,2670099,259.6,5.55,0.3642354932843765,9,96,24,256,2,0.0005,3.2911269664764404,5.4449334144592285,29.647300720214844,22.52754020690918,0.6548630595207214,2.1494157314300537,2.8060710430145264,7.465786457061768,9.778186798095703,11.120293617248535,2.6619672775268555,3.6844675540924072,0.2686908543109894,0.887336015701294,1.2356878519058228,1.8211846351623533,2.8829424381256104,2.800895929336548,4.769450664520264,3.429172277450561,5.634041786193848,4.060544967651367,6.3691253662109375,0.7032493289234014,0.1956458187842073,1.0,0.3272638363477068,0.975169169936147,0.7409236726046434,0.0721796807592752
Informer,beijing_aotizhongxin,full,1,0.0,0.0,off,default,mse,0.0,,,2865682,195.3,3.67,0.4488740967796163,10,96,24,256,2,0.0005,4.803303718566895,8.821099281311035,77.81179809570312,29.23060607910156,0.6084915995597839,2.8762805461883545,3.678003072738648,12.7511568069458,16.80925178527832,30.33345413208008,2.8775064945220947,3.768058061599731,0.283659428358078,0.7082715630531311,0.9849942326545716,3.58691930770874,6.0221476554870605,4.19382905960083,7.843477725982666,4.837159156799316,8.826762199401855,5.44169807434082,9.896541595458984,0.7185097897026831,0.3816654055991398,1.0,0.5524715376855455,0.9717526765676512,0.8659012197424703,0.1737490935460478
Informer,beijing_aotizhongxin,full,3,0.0,0.0,off,default,mse,0.0,,,2865682,218.4,3.83,0.4244683330869266,11,96,24,256,2,0.0005,4.641289710998535,8.624092102050781,74.37496948242188,28.139129638671875,0.623610258102417,2.7119529247283936,3.4642980098724365,12.218711853027344,16.419130325317383,30.46042251586914,2.945770740509033,3.8702778816223145,0.2905093431472778,0.6887252330780029,0.9651797413825988,2.8215482234954834,4.834869384765625,3.9455528259277344,7.392026901245117,4.8928046226501465,9.05270290374756,5.416601657867432,9.789897918701172,0.7265107565868987,0.3884932913564566,1.0,0.5595897276204007,0.9718410978370894,0.8689939049973323,0.1737490935460478
Transformer,beijing_aotizhongxin,full,0,0.0,0.0,on,default,mse,0.0,,,2668342,133.6,3.52,0.4516708621029872,8,96,24,256,2,0.0005,4.656176567077637,8.6644287109375,75.07231903076172,28.725095748901367,0.6071697473526001,2.3983230590820312,3.1299362182617188,12.62121295928955,16.547061920166016,30.5845947265625,2.8844234943389893,3.959827423095703,0.2841813862323761,0.7207431793212891,1.0036662817001345,2.919759511947632,5.197787284851074,4.175334930419922,7.811726093292236,4.816162109375,8.924251556396484,5.534151554107666,9.914517402648926,0.7084421078075901,0.3734074468499591,1.0,0.5437679076320792,0.9686325558114284,0.8497178521715784,0.1737490935460478
Transformer,beijing_aotizhongxin,full,2,0.0,0.0,on,default,mse,0.0,,,2668342,146.8,3.04,0.4494920483390807,9,96,24,256,2,0.0005,4.787813186645508,9.043540954589844,81.78562927246094,28.58948135375977,0.5876491665840149,2.408089637756348,3.16576623916626,13.218356132507324,17.35354995727539,31.99010467529297,2.793623924255371,3.863701820373535,0.2752015888690948,0.7311879396438599,1.0230156183242798,2.8441402912139893,5.228973865509033,4.202518463134766,8.052349090576172,5.001012325286865,9.404130935668944,5.602396011352539,10.116742134094238,0.709680928208847,0.3744042503320572,1.0,0.5448240577568074,0.9711785695479404,0.8614360605315086,0.1737490935460478
Transformer,beijing_aotizhongxin,full,4,0.0,0.0,on,default,mse,0.0,,,2668342,144.4,3.4,0.451918038552512,9,96,24,256,2,0.0005,4.750173568725586,8.733701705932617,76.27754211425781,29.21569061279297,0.5870328545570374,2.6451427936553955,3.420373916625977,12.731032371520996,16.63873291015625,29.44565773010254,2.8655447959899902,3.934929847717285,0.2821776568889618,0.7589794397354126,1.0393214225769043,2.827831983566284,5.029423236846924,4.11053991317749,7.623560905456543,4.915099143981934,8.994218826293945,5.656075954437256,10.014957427978516,0.7213741841914431,0.3840820742996834,1.0,0.5549989865940875,0.9725649620511524,0.8677658355762853,0.1737490935460478
